sex,race,age,edu,state,total,positive
Male,Black,65-74,Some College,NV,1,0
Male,Black,65-74,Some College,NY,2,1
Male,Black,65-74,Some College,OH,2,1
Male,Black,65-74,Some College,OR,1,1
Male,Black,65-74,Some College,PA,1,0
Male,Black,65-74,Some College,RI,1,0
Male,Black,65-74,Some College,SD,1,1
Male,Black,65-74,Some College,TN,3,0
Male,Black,65-74,Some College,VA,1,0
Male,Black,75+,4-Year College,CA,1,0
Male,Black,75+,4-Year College,CT,1,0
Male,Black,75+,4-Year College,DC,1,1
Male,Black,75+,4-Year College,DE,1,0
Male,Black,75+,4-Year College,FL,3,2
Male,Black,75+,4-Year College,GA,1,1
Male,Black,75+,4-Year College,HI,1,0
Male,Black,75+,4-Year College,IA,2,1
Male,Black,75+,4-Year College,ID,2,1
Male,Black,75+,4-Year College,IN,1,1
Male,Black,75+,4-Year College,KS,3,2
Male,Black,75+,4-Year College,LA,2,1
Male,Black,75+,4-Year College,MA,2,0
Male,Black,75+,4-Year College,ME,3,1
Male,Black,75+,4-Year College,MI,1,1
Male,Black,75+,4-Year College,MO,1,0
Male,Black,75+,4-Year College,ND,1,0
Male,Black,75+,4-Year College,NE,1,1
Male,Black,75+,4-Year College,NH,2,1
Male,Black,75+,4-Year College,NM,2,0
Male,Black,75+,4-Year College,NV,2,0
Male,Black,75+,4-Year College,NY,2,1
Male,Black,75+,4-Year College,OH,1,0
Male,Black,75+,4-Year College,OK,1,1
Male,Black,75+,4-Year College,PA,1,0
Male,Black,75+,4-Year College,PR,1,0
Male,Black,75+,4-Year College,RI,3,2
Male,Black,75+,4-Year College,SD,3,2
Male,Black,75+,4-Year College,TX,1,0
Male,Black,75+,4-Year College,UT,1,0
Male,Black,75+,4-Year College,VA,2,1
Male,Black,75+,4-Year College,VI,1,1
Male,Black,75+,HS,CA,2,1
Male,Black,75+,HS,CO,2,0
Male,Black,75+,HS,CT,1,1
Male,Black,75+,HS,DC,2,2
Male,Black,75+,HS,FL,1,0
Male,Black,75+,HS,GA,2,1
Male,Black,75+,HS,GU,2,2
Male,Black,75+,HS,HI,2,0
Male,Black,75+,HS,ID,1,0
Male,Black,75+,HS,IL,1,1
Male,Black,75+,HS,IN,1,0
Male,Black,75+,HS,KS,1,0
Male,Black,75+,HS,KY,1,0
Male,Black,75+,HS,MD,1,0
Male,Black,75+,HS,MI,3,1
Male,Black,75+,HS,MO,1,0
Male,Black,75+,HS,MS,2,1
Male,Black,75+,HS,MT,2,0
Male,Black,75+,HS,NC,1,1
Male,Black,75+,HS,ND,3,1
Male,Black,75+,HS,NE,2,0
Male,Black,75+,HS,NJ,1,0
Male,Black,75+,HS,NM,3,1
Male,Black,75+,HS,NV,3,2
Male,Black,75+,HS,NY,1,0
Male,Black,75+,HS,OH,1,1
Male,Black,75+,HS,OK,2,1
Male,Black,75+,HS,OR,2,0
Male,Black,75+,HS,PA,2,0
Male,Black,75+,HS,PR,3,1
Male,Black,75+,HS,SD,1,0
Male,Black,75+,HS,TN,2,0
Male,Black,75+,HS,TX,1,0
Male,Black,75+,HS,UT,1,1
Male,Black,75+,HS,VA,2,1
Male,Black,75+,HS,VI,1,0
Male,Black,75+,No HS,CA,2,0
Male,Black,75+,No HS,CO,2,2
Male,Black,75+,No HS,CT,1,1
Male,Black,75+,No HS,DC,1,1
Male,Black,75+,No HS,DE,2,2
Male,Black,75+,No HS,FL,2,2
Male,Black,75+,No HS,GA,2,1
Male,Black,75+,No HS,GU,4,1
Male,Black,75+,No HS,HI,2,0
Male,Black,75+,No HS,IA,2,2
Male,Black,75+,No HS,ID,2,1
Male,Black,75+,No HS,IL,1,0
Male,Black,75+,No HS,IN,2,1
Male,Black,75+,No HS,LA,1,1
Male,Black,75+,No HS,MD,2,1
Male,Black,75+,No HS,ME,1,0
Male,Black,75+,No HS,MI,2,2
Male,Black,75+,No HS,MN,2,2
Male,Black,75+,No HS,MO,2,1
Male,Black,75+,No HS,MT,2,0
Male,Black,75+,No HS,NC,2,1
Male,Black,75+,No HS,ND,2,1
Male,Black,75+,No HS,NE,3,3
Male,Black,75+,No HS,NJ,1,0
Male,Black,75+,No HS,NV,3,1
Male,Black,75+,No HS,NY,2,2
Male,Black,75+,No HS,OH,3,1
Male,Black,75+,No HS,OK,2,0
Male,Black,75+,No HS,PA,1,0
Male,Black,75+,No HS,PR,2,0
Male,Black,75+,No HS,RI,1,0
Male,Black,75+,No HS,SC,5,1
Male,Black,75+,No HS,SD,1,1
Male,Black,75+,No HS,TN,2,1
Male,Black,75+,No HS,TX,2,2
Male,Black,75+,No HS,UT,1,1
Male,Black,75+,No HS,VA,1,0
Male,Black,75+,No HS,VI,1,1
Male,Black,75+,Post-Grad,CA,1,1
Male,Black,75+,Post-Grad,CO,1,0
Male,Black,75+,Post-Grad,CT,2,1
Male,Black,75+,Post-Grad,DC,2,1
Male,Black,75+,Post-Grad,DE,3,2
Male,Black,75+,Post-Grad,FL,3,1
Male,Black,75+,Post-Grad,GA,2,1
Male,Black,75+,Post-Grad,GU,3,2
Male,Black,75+,Post-Grad,HI,2,2
Male,Black,75+,Post-Grad,IA,3,1
Male,Black,75+,Post-Grad,ID,1,1
Male,Black,75+,Post-Grad,IL,4,2
Male,Black,75+,Post-Grad,IN,1,0
Male,Black,75+,Post-Grad,KS,1,0
Male,Black,75+,Post-Grad,KY,1,0
Male,Black,75+,Post-Grad,LA,2,2
Male,Black,75+,Post-Grad,MA,1,1
Male,Black,75+,Post-Grad,ME,1,0
Male,Black,75+,Post-Grad,MI,1,1
Male,Black,75+,Post-Grad,MN,1,0
Male,Black,75+,Post-Grad,MO,3,1
Male,Black,75+,Post-Grad,MS,3,0
Male,Black,75+,Post-Grad,MT,1,1
Male,Black,75+,Post-Grad,ND,2,0
Male,Black,75+,Post-Grad,NJ,1,0
Male,Black,75+,Post-Grad,NM,2,2
Male,Black,75+,Post-Grad,OH,3,1
Male,Black,75+,Post-Grad,OK,2,2
Male,Black,75+,Post-Grad,PA,1,0
Male,Black,75+,Post-Grad,PR,5,1
Male,Black,75+,Post-Grad,RI,1,1
Male,Black,75+,Post-Grad,SD,3,2
Male,Black,75+,Post-Grad,TN,1,1
Male,Black,75+,Post-Grad,TX,1,0
Male,Black,75+,Post-Grad,UT,1,0
Male,Black,75+,Post-Grad,VA,1,0
Male,Black,75+,Some College,CA,1,1
Male,Black,75+,Some College,CO,3,2
Male,Black,75+,Some College,DC,3,2
Male,Black,75+,Some College,DE,3,2
Male,Black,75+,Some College,FL,1,1
Male,Black,75+,Some College,HI,1,1
Male,Black,75+,Some College,IA,1,1
Male,Black,75+,Some College,ID,2,0
Male,Black,75+,Some College,IL,1,0
Male,Black,75+,Some College,KS,3,3
Male,Black,75+,Some College,KY,1,0
Male,Black,75+,Some College,MA,3,2
Male,Black,75+,Some College,MD,1,0
Male,Black,75+,Some College,ME,2,0
Male,Black,75+,Some College,MI,4,2
Male,Black,75+,Some College,MN,2,2
Male,Black,75+,Some College,MO,3,2
Male,Black,75+,Some College,MS,2,2
Male,Black,75+,Some College,MT,1,1
Male,Black,75+,Some College,NC,1,0
Male,Black,75+,Some College,NE,1,1
Male,Black,75+,Some College,NH,2,2
Male,Black,75+,Some College,NJ,2,0
Male,Black,75+,Some College,NM,1,0
Male,Black,75+,Some College,NV,1,1
Male,Black,75+,Some College,NY,1,1
Male,Black,75+,Some College,OH,1,1
Male,Black,75+,Some College,OK,1,1
Male,Black,75+,Some College,OR,1,0
Male,Black,75+,Some College,PA,1,1
Male,Black,75+,Some College,PR,1,1
Male,Black,75+,Some College,RI,3,2
Male,Black,75+,Some College,SC,3,1
Male,Black,75+,Some College,TN,2,2
Male,Black,75+,Some College,UT,1,1
Male,Other,0-17,4-Year College,CA,3,2
Male,Other,0-17,4-Year College,CO,1,0
Male,Other,0-17,4-Year College,DC,1,0
Male,Other,0-17,4-Year College,DE,1,1
Male,Other,0-17,4-Year College,FL,2,1
Male,Other,0-17,4-Year College,GU,2,2
Male,Other,0-17,4-Year College,HI,1,0
Male,Other,0-17,4-Year College,IA,4,0
Male,Other,0-17,4-Year College,MA,2,0
Male,Other,0-17,4-Year College,MD,2,1
Male,Other,0-17,4-Year College,ME,4,1
Male,Other,0-17,4-Year College,MS,2,2
Male,Other,0-17,4-Year College,MT,5,1
Male,Other,0-17,4-Year College,ND,2,1
Male,Other,0-17,4-Year College,NH,1,1
Male,Other,0-17,4-Year College,NJ,2,0
Male,Other,0-17,4-Year College,NM,1,0
Male,Other,0-17,4-Year College,NV,2,1
Male,Other,0-17,4-Year College,NY,2,2
Male,Other,0-17,4-Year College,OH,1,1
Male,Other,0-17,4-Year College,OK,1,1
Male,Other,0-17,4-Year College,OR,1,0
Male,Other,0-17,4-Year College,PA,1,0
Male,Other,0-17,4-Year College,PR,1,1
Male,Other,0-17,4-Year College,RI,2,2
Male,Other,0-17,4-Year College,SC,2,2
Male,Other,0-17,4-Year College,SD,1,0
Male,Other,0-17,4-Year College,TN,1,1
Male,Other,0-17,4-Year College,UT,1,0
Male,Other,0-17,4-Year College,VA,2,2
Male,Other,0-17,4-Year College,VI,1,1
Male,Other,0-17,HS,CA,1,0
Male,Other,0-17,HS,CO,2,0
Male,Other,0-17,HS,CT,1,1
Male,Other,0-17,HS,DC,4,3
Male,Other,0-17,HS,FL,3,1
Male,Other,0-17,HS,GU,1,1
Male,Other,0-17,HS,HI,2,1
Male,Other,0-17,HS,IA,1,0
Male,Other,0-17,HS,ID,2,0
Male,Other,0-17,HS,IL,1,1
Male,Other,0-17,HS,KS,1,0
Male,Other,0-17,HS,KY,5,2
Male,Other,0-17,HS,LA,1,0
Male,Other,0-17,HS,MA,3,1
Male,Other,0-17,HS,MD,3,1
Male,Other,0-17,HS,MI,1,0
Male,Other,0-17,HS,MN,4,2
Male,Other,0-17,HS,MO,3,1
Male,Other,0-17,HS,MS,3,2
Male,Other,0-17,HS,MT,2,0
Male,Other,0-17,HS,NC,1,0
Male,Other,0-17,HS,ND,1,0
Male,Other,0-17,HS,NE,3,3
Male,Other,0-17,HS,NJ,1,0
Male,Other,0-17,HS,NM,2,0
Male,Other,0-17,HS,NY,4,3
Male,Other,0-17,HS,OH,2,2
Male,Other,0-17,HS,PA,2,1
Male,Other,0-17,HS,PR,1,0
Male,Other,0-17,HS,SD,1,0
Male,Other,0-17,HS,TN,2,1
Male,Other,0-17,HS,UT,3,1
Male,Other,0-17,HS,VA,2,2
Male,Other,0-17,No HS,CO,1,0
Male,Other,0-17,No HS,DE,2,1
Male,Other,0-17,No HS,FL,1,1
Male,Other,0-17,No HS,GA,3,2
Male,Other,0-17,No HS,GU,2,2
Male,Other,0-17,No HS,HI,1,1
Male,Other,0-17,No HS,ID,1,0
Male,Other,0-17,No HS,IN,3,0
Male,Other,0-17,No HS,KS,1,0
Male,Other,0-17,No HS,KY,1,0
Male,Other,0-17,No HS,MA,1,1
Male,Other,0-17,No HS,ME,1,1
Male,Other,0-17,No HS,MI,1,0
Male,Other,0-17,No HS,MN,2,1
Male,Other,0-17,No HS,MO,3,2
Male,Other,0-17,No HS,MS,1,1
Male,Other,0-17,No HS,NC,3,1
Male,Other,0-17,No HS,NE,1,1
Male,Other,0-17,No HS,NH,2,0
Male,Other,0-17,No HS,NJ,1,0
Male,Other,0-17,No HS,NM,1,0
Male,Other,0-17,No HS,NV,3,2
Male,Other,0-17,No HS,NY,3,3
Male,Other,0-17,No HS,OK,3,1
Male,Other,0-17,No HS,RI,1,1
Male,Other,0-17,No HS,SC,2,1
Male,Other,0-17,No HS,SD,1,0
Male,Other,0-17,No HS,TN,3,1
Male,Other,0-17,No HS,TX,1,1
Male,Other,0-17,No HS,UT,2,1
Male,Other,0-17,No HS,VI,1,1
Male,Other,0-17,Post-Grad,CA,1,1
Male,Other,0-17,Post-Grad,CO,1,0
Male,Other,0-17,Post-Grad,CT,1,0
Male,Other,0-17,Post-Grad,DC,1,1
Male,Other,0-17,Post-Grad,DE,1,0
Male,Other,0-17,Post-Grad,GA,2,1
Male,Other,0-17,Post-Grad,GU,2,2
Male,Other,0-17,Post-Grad,HI,1,0
Male,Other,0-17,Post-Grad,IA,1,0
Male,Other,0-17,Post-Grad,ID,1,1
Male,Other,0-17,Post-Grad,IL,1,0
Male,Other,0-17,Post-Grad,KS,2,1
Male,Other,0-17,Post-Grad,KY,2,0
Male,Other,0-17,Post-Grad,LA,1,0
Male,Other,0-17,Post-Grad,MA,5,4
Male,Other,0-17,Post-Grad,MD,2,1
Male,Other,0-17,Post-Grad,MI,1,0
Male,Other,0-17,Post-Grad,MN,4,4
Male,Other,0-17,Post-Grad,MO,1,1
Male,Other,0-17,Post-Grad,MS,2,2
Male,Other,0-17,Post-Grad,MT,1,0
Male,Other,0-17,Post-Grad,NC,1,0
Male,Other,0-17,Post-Grad,ND,3,2
Male,Other,0-17,Post-Grad,NE,1,1
Male,Other,0-17,Post-Grad,NJ,1,0
Male,Other,0-17,Post-Grad,NM,2,2
Male,Other,0-17,Post-Grad,NV,4,4
Male,Other,0-17,Post-Grad,OK,2,2
Male,Other,0-17,Post-Grad,PA,3,3
Male,Other,0-17,Post-Grad,PR,1,0
Male,Other,0-17,Post-Grad,RI,1,1
Male,Other,0-17,Post-Grad,SD,4,3
Male,Other,0-17,Post-Grad,TN,2,2
Male,Other,0-17,Post-Grad,UT,2,1
Male,Other,0-17,Post-Grad,VI,5,4
Male,Other,0-17,Some College,CA,2,1
Male,Other,0-17,Some College,CO,1,1
Male,Other,0-17,Some College,CT,1,1
Male,Other,0-17,Some College,DC,2,2
Male,Other,0-17,Some College,DE,2,0
Male,Other,0-17,Some College,GU,2,1
Male,Other,0-17,Some College,IN,4,4
Male,Other,0-17,Some College,KY,1,0
Male,Other,0-17,Some College,LA,1,1
Male,Other,0-17,Some College,MA,2,1
Male,Other,0-17,Some College,MD,2,1
Male,Other,0-17,Some College,ME,3,1
Male,Other,0-17,Some College,MI,2,2
Male,Other,0-17,Some College,MN,1,0
Male,Other,0-17,Some College,MS,1,1
Male,Other,0-17,Some College,MT,1,1
Male,Other,0-17,Some College,NC,2,1
Male,Other,0-17,Some College,ND,2,1
Male,Other,0-17,Some College,NE,2,2
Male,Other,0-17,Some College,NH,2,2
Male,Other,0-17,Some College,NJ,2,1
Male,Other,0-17,Some College,NM,2,1
Male,Other,0-17,Some College,NV,3,3
Male,Other,0-17,Some College,NY,1,1
Male,Other,0-17,Some College,OH,1,0
Male,Other,0-17,Some College,PA,1,1
Male,Other,0-17,Some College,RI,1,1
Male,Other,0-17,Some College,SC,2,1
Male,Other,0-17,Some College,TN,2,1
Male,Other,0-17,Some College,TX,1,1
Male,Other,0-17,Some College,UT,2,2
Male,Other,0-17,Some College,VA,3,2
Male,Other,0-17,Some College,VI,2,2
Male,Other,18-34,4-Year College,CA,4,2
Male,Other,18-34,4-Year College,CO,1,0
Male,Other,18-34,4-Year College,CT,2,0
Male,Other,18-34,4-Year College,DC,3,1
Male,Other,18-34,4-Year College,DE,2,1
Male,Other,18-34,4-Year College,FL,1,1
Male,Other,18-34,4-Year College,GA,3,2
Male,Other,18-34,4-Year College,GU,1,0
Male,Other,18-34,4-Year College,HI,2,0
Male,Other,18-34,4-Year College,IA,1,0
Male,Other,18-34,4-Year College,IN,2,0
Male,Other,18-34,4-Year College,KS,1,0
Male,Other,18-34,4-Year College,LA,1,0
Male,Other,18-34,4-Year College,MA,3,0
Male,Other,18-34,4-Year College,MD,5,0
Male,Other,18-34,4-Year College,ME,2,1
Male,Other,18-34,4-Year College,MO,3,0
Male,Other,18-34,4-Year College,MS,4,2
Male,Other,18-34,4-Year College,ND,2,0
Male,Other,18-34,4-Year College,NH,1,0
Male,Other,18-34,4-Year College,NJ,4,0
Male,Other,18-34,4-Year College,NM,2,1
Male,Other,18-34,4-Year College,NV,1,1
Male,Other,18-34,4-Year College,NY,3,2
Male,Other,18-34,4-Year College,OH,1,0
Male,Other,18-34,4-Year College,OK,5,2
Male,Other,18-34,4-Year College,OR,1,0
Male,Other,18-34,4-Year College,PA,1,0
Male,Other,18-34,4-Year College,PR,3,1
Male,Other,18-34,4-Year College,RI,1,0
Male,Other,18-34,4-Year College,SC,3,0
Male,Other,18-34,4-Year College,SD,2,1
Male,Other,18-34,4-Year College,TX,2,0
Male,Other,18-34,4-Year College,UT,3,1
Male,Other,18-34,4-Year College,VA,6,2
Male,Other,18-34,4-Year College,VI,1,0
Male,Other,18-34,HS,CA,3,0
Male,Other,18-34,HS,CT,1,1
Male,Other,18-34,HS,DC,3,3
Male,Other,18-34,HS,DE,3,2
Male,Other,18-34,HS,FL,1,0
Male,Other,18-34,HS,GA,3,2
Male,Other,18-34,HS,GU,1,1
Male,Other,18-34,HS,HI,2,2
Male,Other,18-34,HS,IA,1,1
Male,Other,18-34,HS,ID,4,0
Male,Other,18-34,HS,IL,1,0
Male,Other,18-34,HS,IN,1,0
Male,Other,18-34,HS,KS,3,1
Male,Other,18-34,HS,KY,1,1
Male,Other,18-34,HS,LA,1,0
Male,Other,18-34,HS,MA,3,2
Male,Other,18-34,HS,MD,1,0
Male,Other,18-34,HS,ME,1,0
Male,Other,18-34,HS,MI,1,0
Male,Other,18-34,HS,MN,3,2
Male,Other,18-34,HS,MO,3,0
Male,Other,18-34,HS,MS,4,1
Male,Other,18-34,HS,MT,3,1
Male,Other,18-34,HS,NC,1,1
Male,Other,18-34,HS,NE,2,1
Male,Other,18-34,HS,NH,3,3
Male,Other,18-34,HS,NJ,1,0
Male,Other,18-34,HS,NM,2,1
Male,Other,18-34,HS,NY,1,1
Male,Other,18-34,HS,OH,3,1
Male,Other,18-34,HS,OK,1,0
Male,Other,18-34,HS,PR,2,0
Male,Other,18-34,HS,RI,1,0
Male,Other,18-34,HS,SC,4,2
Male,Other,18-34,HS,TX,3,1
Male,Other,18-34,HS,UT,1,0
Male,Other,18-34,HS,VA,3,1
Male,Other,18-34,HS,VI,1,0
Male,Other,18-34,No HS,CO,2,0
Male,Other,18-34,No HS,CT,1,0
Male,Other,18-34,No HS,DC,1,1
Male,Other,18-34,No HS,DE,1,0
Male,Other,18-34,No HS,FL,3,1
Male,Other,18-34,No HS,GA,1,0
Male,Other,18-34,No HS,HI,1,1
Male,Other,18-34,No HS,IA,2,1
Male,Other,18-34,No HS,ID,2,0
Male,Other,18-34,No HS,IL,4,4
Male,Other,18-34,No HS,IN,3,1
Male,Other,18-34,No HS,KS,1,1
Male,Other,18-34,No HS,KY,1,0
Male,Other,18-34,No HS,LA,3,0
Male,Other,18-34,No HS,MA,2,2
Male,Other,18-34,No HS,MD,1,0
Male,Other,18-34,No HS,ME,5,2
Male,Other,18-34,No HS,MI,1,1
Male,Other,18-34,No HS,MO,3,1
Male,Other,18-34,No HS,MS,3,1
Male,Other,18-34,No HS,MT,1,1
Male,Other,18-34,No HS,NC,3,2
Male,Other,18-34,No HS,ND,1,0
Male,Other,18-34,No HS,NE,4,3
Male,Other,18-34,No HS,NJ,1,0
Male,Other,18-34,No HS,NV,1,0
Male,Other,18-34,No HS,NY,1,0
Male,Other,18-34,No HS,OH,2,1
Male,Other,18-34,No HS,OK,2,1
Male,Other,18-34,No HS,PA,2,1
Male,Other,18-34,No HS,PR,1,0
Male,Other,18-34,No HS,RI,1,1
Male,Other,18-34,No HS,TN,1,0
Male,Other,18-34,No HS,VA,1,1
Male,Other,18-34,No HS,VI,3,2
Male,Other,18-34,Post-Grad,CO,1,0
Male,Other,18-34,Post-Grad,CT,4,0
Male,Other,18-34,Post-Grad,DC,2,1
Male,Other,18-34,Post-Grad,FL,2,1
Male,Other,18-34,Post-Grad,GA,1,0
Male,Other,18-34,Post-Grad,GU,2,2
Male,Other,18-34,Post-Grad,HI,1,1
Male,Other,18-34,Post-Grad,IA,2,2
Male,Other,18-34,Post-Grad,ID,3,3
Male,Other,18-34,Post-Grad,IN,1,1
Male,Other,18-34,Post-Grad,KS,2,1
Male,Other,18-34,Post-Grad,KY,1,1
Male,Other,18-34,Post-Grad,MA,1,0
Male,Other,18-34,Post-Grad,MD,2,1
Male,Other,18-34,Post-Grad,MI,4,3
Male,Other,18-34,Post-Grad,MN,2,1
Male,Other,18-34,Post-Grad,MO,2,1
Male,Other,18-34,Post-Grad,MS,1,0
Male,Other,18-34,Post-Grad,MT,3,3
Male,Other,18-34,Post-Grad,NC,2,0
Male,Other,18-34,Post-Grad,ND,1,0
Male,Other,18-34,Post-Grad,NE,1,1
Male,Other,18-34,Post-Grad,NH,3,1
Male,Other,18-34,Post-Grad,NM,2,0
Male,Other,18-34,Post-Grad,NY,1,0
Male,Other,18-34,Post-Grad,OR,1,0
Male,Other,18-34,Post-Grad,PA,1,1
Male,Other,18-34,Post-Grad,RI,1,0
Male,Other,18-34,Post-Grad,TN,3,1
Male,Other,18-34,Post-Grad,TX,3,2
Male,Other,18-34,Post-Grad,UT,4,4
Male,Other,18-34,Some College,CA,2,0
Male,Other,18-34,Some College,CO,2,1
Male,Other,18-34,Some College,DC,1,1
Male,Other,18-34,Some College,DE,2,2
Male,Other,18-34,Some College,FL,2,0
Male,Other,18-34,Some College,GA,1,1
Male,Other,18-34,Some College,GU,1,1
Male,Other,18-34,Some College,HI,1,1
Male,Other,18-34,Some College,IA,4,2
Male,Other,18-34,Some College,ID,2,0
Male,Other,18-34,Some College,IL,4,3
Male,Other,18-34,Some College,IN,2,0
Male,Other,18-34,Some College,KS,1,0
Male,Other,18-34,Some College,KY,1,1
Male,Other,18-34,Some College,MA,3,1
Male,Other,18-34,Some College,MD,1,1
Male,Other,18-34,Some College,MI,2,1
Male,Other,18-34,Some College,MN,1,1
Male,Other,18-34,Some College,MO,1,1
Male,Other,18-34,Some College,MS,1,0
Male,Other,18-34,Some College,MT,4,3
Male,Other,18-34,Some College,NC,2,0
Male,Other,18-34,Some College,ND,4,2
Male,Other,18-34,Some College,NE,3,3
Male,Other,18-34,Some College,NH,4,1
Male,Other,18-34,Some College,NJ,3,1
Male,Other,18-34,Some College,NM,2,2
Male,Other,18-34,Some College,NV,4,1
Male,Other,18-34,Some College,OH,1,1
Male,Other,18-34,Some College,OK,4,3
Male,Other,18-34,Some College,OR,2,1
Male,Other,18-34,Some College,PR,5,3
Male,Other,18-34,Some College,SC,2,2
Male,Other,18-34,Some College,SD,2,0
Male,Other,18-34,Some College,TN,3,1
Male,Other,18-34,Some College,TX,1,0
Male,Other,18-34,Some College,UT,2,2
Male,Other,18-34,Some College,VA,3,2
Male,Other,18-34,Some College,VI,2,1
Male,Other,35-64,4-Year College,CA,1,1
Male,Other,35-64,4-Year College,CO,2,0
Male,Other,35-64,4-Year College,DC,1,0
Male,Other,35-64,4-Year College,FL,1,0
Male,Other,35-64,4-Year College,GA,2,2
Male,Other,35-64,4-Year College,GU,3,2
Male,Other,35-64,4-Year College,HI,1,0
Male,Other,35-64,4-Year College,IA,2,1
Male,Other,35-64,4-Year College,KS,2,0
Male,Other,35-64,4-Year College,KY,2,1
Male,Other,35-64,4-Year College,LA,5,1
Male,Other,35-64,4-Year College,MA,1,0
Male,Other,35-64,4-Year College,MD,2,0
Male,Other,35-64,4-Year College,ME,1,0
Male,Other,35-64,4-Year College,MI,2,1
Male,Other,35-64,4-Year College,MN,1,1
Male,Other,35-64,4-Year College,MO,1,0
Male,Other,35-64,4-Year College,MS,2,0
Male,Other,35-64,4-Year College,MT,1,0
Male,Other,35-64,4-Year College,NC,1,0
Male,Other,35-64,4-Year College,ND,2,1
Male,Other,35-64,4-Year College,NH,3,0
Male,Other,35-64,4-Year College,NJ,1,0
Male,Other,35-64,4-Year College,NM,2,1
Male,Other,35-64,4-Year College,NV,2,0
Male,Other,35-64,4-Year College,NY,1,1
Male,Other,35-64,4-Year College,OH,1,0
Male,Other,35-64,4-Year College,OK,1,0
Male,Other,35-64,4-Year College,OR,2,1
Male,Other,35-64,4-Year College,PA,5,0
Male,Other,35-64,4-Year College,PR,3,1
Male,Other,35-64,4-Year College,RI,4,3
Male,Other,35-64,4-Year College,SC,1,1
Male,Other,35-64,4-Year College,SD,1,0
Male,Other,35-64,4-Year College,TX,4,0
Male,Other,35-64,4-Year College,VA,2,2
Male,Other,35-64,4-Year College,VI,2,0
Male,Other,35-64,HS,CO,1,1
Male,Other,35-64,HS,DE,4,0
Male,Other,35-64,HS,GA,2,2
Male,Other,35-64,HS,GU,5,5
Male,Other,35-64,HS,IN,2,0
Male,Other,35-64,HS,KS,1,1
Male,Other,35-64,HS,MA,5,2
Male,Other,35-64,HS,ME,2,1
Male,Other,35-64,HS,MI,1,1
Male,Other,35-64,HS,MN,1,1
Male,Other,35-64,HS,MO,1,1
Male,Other,35-64,HS,MS,1,0
Male,Other,35-64,HS,NC,3,0
Male,Other,35-64,HS,ND,3,1
Male,Other,35-64,HS,NE,2,0
Male,Other,35-64,HS,NH,2,0
Male,Other,35-64,HS,NM,1,1
Male,Other,35-64,HS,NV,1,0
Male,Other,35-64,HS,NY,3,3
Male,Other,35-64,HS,OH,1,1
Male,Other,35-64,HS,OK,3,1
Male,Other,35-64,HS,OR,2,0
Male,Other,35-64,HS,PR,1,0
Male,Other,35-64,HS,SC,2,1
Male,Other,35-64,HS,SD,3,0
Male,Other,35-64,HS,TN,4,3
Male,Other,35-64,HS,VA,2,0
Male,Other,35-64,HS,VI,1,1
Male,Other,35-64,No HS,CA,2,0
Male,Other,35-64,No HS,CO,3,1
Male,Other,35-64,No HS,CT,2,1
Male,Other,35-64,No HS,DC,1,0
Male,Other,35-64,No HS,GA,2,1
Male,Other,35-64,No HS,GU,2,1
Male,Other,35-64,No HS,HI,3,2
Male,Other,35-64,No HS,ID,2,0
Male,Other,35-64,No HS,IL,1,1
Male,Other,35-64,No HS,KS,3,3
Male,Other,35-64,No HS,KY,5,0
Male,Other,35-64,No HS,LA,1,0
Male,Other,35-64,No HS,MD,2,0
Male,Other,35-64,No HS,ME,1,0
Male,Other,35-64,No HS,MI,2,0
Male,Other,35-64,No HS,MO,2,1
Male,Other,35-64,No HS,MT,2,1
Male,Other,35-64,No HS,NC,2,1
Male,Other,35-64,No HS,ND,3,1
Male,Other,35-64,No HS,NE,1,1
Male,Other,35-64,No HS,NH,3,1
Male,Other,35-64,No HS,NJ,2,0
Male,Other,35-64,No HS,NM,1,0
Male,Other,35-64,No HS,NV,6,1
Male,Other,35-64,No HS,NY,1,1
Male,Other,35-64,No HS,OH,2,2
Male,Other,35-64,No HS,OK,2,2
Male,Other,35-64,No HS,OR,3,1
Male,Other,35-64,No HS,PA,3,0
Male,Other,35-64,No HS,RI,1,1
Male,Other,35-64,No HS,SC,4,1
Male,Other,35-64,No HS,SD,2,1
Male,Other,35-64,No HS,TN,2,0
Male,Other,35-64,No HS,TX,1,0
Male,Other,35-64,No HS,UT,1,0
Male,Other,35-64,No HS,VA,2,0
Male,Other,35-64,No HS,VI,5,4
Male,Other,35-64,Post-Grad,CA,1,1
Male,Other,35-64,Post-Grad,CO,2,2
Male,Other,35-64,Post-Grad,CT,2,1
Male,Other,35-64,Post-Grad,DE,2,1
Male,Other,35-64,Post-Grad,FL,2,1
Male,Other,35-64,Post-Grad,GA,1,1
Male,Other,35-64,Post-Grad,GU,2,1
Male,Other,35-64,Post-Grad,HI,1,1
Male,Other,35-64,Post-Grad,ID,2,1
Male,Other,35-64,Post-Grad,IL,1,1
Male,Other,35-64,Post-Grad,KY,3,3
Male,Other,35-64,Post-Grad,LA,2,0
Male,Other,35-64,Post-Grad,MA,1,1
Male,Other,35-64,Post-Grad,MD,2,0
Male,Other,35-64,Post-Grad,MI,1,1
Male,Other,35-64,Post-Grad,MO,2,1
Male,Other,35-64,Post-Grad,MS,2,1
Male,Other,35-64,Post-Grad,MT,1,0
Male,Other,35-64,Post-Grad,ND,3,1
