sex,race,age,time,date,zip,county,state,outcome
Male,White,69,10,2020-03-02,61877,17019,IL,5.025825701289907
Male,White,38,10,2020-03-02,61874,17019,IL,3.972834175493056
Male,Other,73,8,2020-02-17,61876,17045,IL,3.782980286990468
Female,Black,43,2,2020-01-06,61878,17019,IL,4.863950868068452
Female,White,4,8,2020-02-17,61878,17019,IL,4.4783856961733175
Female,Black,85,8,2020-02-17,61872,17019,IL,4.193613085109086
Male,Black,30,12,2020-03-16,61872,17019,IL,2.3102034434970293
Male,Other,68,12,2020-03-16,61882,17039,IL,6.202506228773515
Male,White,45,1,2019-12-30,61876,17045,IL,2.579115654174604
Female,Black,20,10,2020-03-02,61872,17019,IL,4.227258714400357
Female,Black,73,8,2020-02-17,61882,17039,IL,5.1010798286337256
Male,Black,71,7,2020-02-10,61874,17019,IL,3.291019052705063
Female,White,16,7,2020-02-10,61880,17019,IL,5.452726852756992
Male,Black,71,5,2020-01-27,61878,17019,IL,7.714440222736651
Female,White,37,2,2020-01-06,61871,17019,IL,5.029690791209451
Female,White,21,4,2020-01-20,61880,17019,IL,6.407899778181553
Male,Black,60,6,2020-02-03,61873,17019,IL,4.403127055670476
Female,White,47,1,2019-12-30,61877,17019,IL,2.2315317721462766
Male,Other,87,12,2020-03-16,61877,17019,IL,4.520366429651113
Female,Other,27,6,2020-02-03,61877,17019,IL,3.460423310335486
Male,White,16,9,2020-02-24,61880,17019,IL,3.0746765645419827
Female,Other,8,9,2020-02-24,61882,17039,IL,4.5098407580014905
Female,White,0,8,2020-02-17,61871,17019,IL,4.796755543981982
Female,Other,9,7,2020-02-10,61878,17019,IL,5.0109542233875874
Male,White,11,4,2020-01-20,61873,17019,IL,3.7805970151520505
Male,White,72,8,2020-02-17,61880,17019,IL,4.521649559571244
Male,Other,1,10,2020-03-02,61878,17019,IL,5.781329019354878
Male,Black,91,5,2020-01-27,61873,17019,IL,4.625221955267377
Male,Black,19,6,2020-02-03,61874,17019,IL,4.509974150053943
Female,Black,22,11,2020-03-09,61880,17019,IL,4.4074626104727015
Male,White,83,1,2019-12-30,61875,17019,IL,4.974074078115878
Male,Black,66,1,2019-12-30,61872,17019,IL,6.259857084525317
Female,White,26,10,2020-03-02,61872,17019,IL,3.63593730294024
Male,Other,43,9,2020-02-24,61876,17045,IL,2.727102706747714
Male,Black,62,6,2020-02-03,61872,17019,IL,2.965666554437209
Male,Black,60,2,2020-01-06,61875,17019,IL,4.4068286983162634
Male,Other,16,9,2020-02-24,61880,17019,IL,6.070657851288851
Male,Other,3,11,2020-03-09,61878,17019,IL,4.7865739796420534
Female,Black,74,5,2020-01-27,61882,17039,IL,4.807636355184149
Female,Black,73,7,2020-02-10,61873,17019,IL,7.438498310628152
Male,Black,67,5,2020-01-27,61871,17019,IL,5.88106016513059
Female,White,67,3,2020-01-13,61880,17019,IL,6.034807641115718
Female,Other,88,10,2020-03-02,61874,17019,IL,5.5238540452105855
Male,Other,7,11,2020-03-09,61878,17019,IL,6.281344275665036
Male,Other,52,5,2020-01-27,61877,17019,IL,1.7837728987689339
Male,Black,26,2,2020-01-06,61873,17019,IL,4.829464341526121
Female,Other,74,7,2020-02-10,61877,17019,IL,5.570763613380159
Female,White,8,12,2020-03-16,61878,17019,IL,3.846876350926328
Male,Black,30,11,2020-03-09,61875,17019,IL,3.0970245270918193
Male,Black,32,9,2020-02-24,61873,17019,IL,3.931257969877491
Male,White,86,1,2019-12-30,61877,17019,IL,3.726684692010913
Male,Black,65,8,2020-02-17,61882,17039,IL,7.486667003891149
Female,Black,72,12,2020-03-16,61880,17019,IL,4.397876398653924
Male,White,93,9,2020-02-24,61875,17019,IL,3.2372677424735374
Male,White,89,12,2020-03-16,61880,17019,IL,3.331760343031887
Female,Other,69,3,2020-01-13,61875,17019,IL,6.252676180348352
Female,Other,84,6,2020-02-03,61876,17045,IL,5.085420574714874
Male,Black,9,7,2020-02-10,61878,17019,IL,4.713118634548731
Male,Other,61,12,2020-03-16,61875,17019,IL,4.363053821856188
Male,Black,67,12,2020-03-16,61877,17019,IL,2.3893649298497994
Male,Black,5,4,2020-01-20,61880,17019,IL,2.282159933151714
Female,Other,42,12,2020-03-16,61875,17019,IL,3.4193169390305913
Male,Other,8,2,2020-01-06,61882,17039,IL,4.870975638319836
Male,White,74,2,2020-01-06,61877,17019,IL,3.3501556932887047
Female,Other,12,3,2020-01-13,61882,17039,IL,3.8219860110348916
Male,Black,54,11,2020-03-09,61876,17045,IL,3.125687647863317
Male,Other,10,7,2020-02-10,61871,17019,IL,4.875596520168803
Female,White,9,9,2020-02-24,61875,17019,IL,4.285135345253581
Female,Other,76,9,2020-02-24,61875,17019,IL,6.767060505725414
Female,Other,34,9,2020-02-24,61875,17019,IL,3.866431152537596
Female,Black,77,2,2020-01-06,61875,17019,IL,4.982571591954016
Female,Other,24,11,2020-03-09,61880,17019,IL,3.6069062783597157
Female,Black,72,12,2020-03-16,61877,17019,IL,4.60978810989549
Female,Other,100,7,2020-02-10,61875,17019,IL,3.9738993502559605
Male,Black,10,4,2020-01-20,61882,17039,IL,3.3928796231762397
Male,White,71,2,2020-01-06,61872,17019,IL,5.138111169818867
Male,Black,81,5,2020-01-27,61880,17019,IL,4.730912236522539
Male,Black,30,10,2020-03-02,61876,17045,IL,3.984562232464317
Female,Black,53,12,2020-03-16,61878,17019,IL,5.025322284708794
Female,Black,75,7,2020-02-10,61880,17019,IL,1.7433205624609758
Male,White,4,8,2020-02-17,61880,17019,IL,2.9571821937016494
Male,Other,15,1,2019-12-30,61874,17019,IL,2.4678760612931026
Male,White,6,9,2020-02-24,61872,17019,IL,2.9941137827752606
Male,White,26,1,2019-12-30,61871,17019,IL,3.3763613982490206
Female,White,61,12,2020-03-16,61877,17019,IL,1.0113428604444519
Male,White,4,2,2020-01-06,61876,17045,IL,4.098298165643687
Female,Black,33,4,2020-01-20,61873,17019,IL,6.938573805464877
Male,White,47,9,2020-02-24,61876,17045,IL,2.9265836349562857
Female,Black,20,2,2020-01-06,61882,17039,IL,4.650514035431614
Male,White,8,5,2020-01-27,61878,17019,IL,6.733577614224906
Female,Other,53,7,2020-02-10,61873,17019,IL,4.385310915831525
Female,White,74,5,2020-01-27,61877,17019,IL,5.566295751863549
Female,Other,3,12,2020-03-16,61872,17019,IL,3.9030596256869448
Female,White,27,12,2020-03-16,61873,17019,IL,4.244004721196864
Male,White,10,10,2020-03-02,61871,17019,IL,5.981415254354334
Female,Black,76,10,2020-03-02,61873,17019,IL,4.876106418970951
Female,Other,67,12,2020-03-16,61877,17019,IL,5.370473756482445
Female,Other,31,5,2020-01-27,61872,17019,IL,6.476640736455469
Male,White,6,1,2019-12-30,61878,17019,IL,4.2008642355410135
Female,White,46,12,2020-03-16,61876,17045,IL,2.539820622822961
Female,Other,26,8,2020-02-17,61874,17019,IL,4.08473641108985
Female,Other,59,9,2020-02-24,61874,17019,IL,4.795065299438362
Female,Black,36,5,2020-01-27,61875,17019,IL,5.342016542431669
Female,Other,13,3,2020-01-13,61878,17019,IL,5.000852841825234
Female,Black,57,6,2020-02-03,61880,17019,IL,3.6485513903469724
Male,White,69,3,2020-01-13,61871,17019,IL,2.739520384804847
Male,Other,67,11,2020-03-09,61872,17019,IL,5.556622797160172
Male,Other,7,11,2020-03-09,61882,17039,IL,3.712981978147451
Male,Other,42,12,2020-03-16,61882,17039,IL,4.083791088501303
Male,White,89,10,2020-03-02,61872,17019,IL,2.8749837535508096
Female,Black,74,1,2019-12-30,61880,17019,IL,4.484841003708777
Female,Other,62,12,2020-03-16,61880,17019,IL,2.9631636368012764
Female,Black,74,9,2020-02-24,61875,17019,IL,6.984738620414813
Male,Other,24,9,2020-02-24,61880,17019,IL,4.451071215672675
Female,White,58,1,2019-12-30,61875,17019,IL,5.422588618981868
Female,Black,54,1,2019-12-30,61872,17019,IL,4.537168388514709
Male,White,47,3,2020-01-13,61873,17019,IL,3.0507446102166194
Male,Black,19,6,2020-02-03,61873,17019,IL,2.9760288123575087
Female,Other,92,10,2020-03-02,61876,17045,IL,3.1626695757680743
Female,White,93,7,2020-02-10,61877,17019,IL,1.2871845764723944
Female,Black,2,3,2020-01-13,61871,17019,IL,5.223271506018181
Female,White,43,5,2020-01-27,61877,17019,IL,3.8558166130213003
Male,White,18,4,2020-01-20,61878,17019,IL,4.929892593357821
Male,Black,19,2,2020-01-06,61878,17019,IL,5.160414717610812
Male,Black,65,7,2020-02-10,61872,17019,IL,4.683011937337567
Female,Black,29,11,2020-03-09,61880,17019,IL,3.977327958813251
Male,White,4,6,2020-02-03,61875,17019,IL,4.571535961492321
Male,White,57,1,2019-12-30,61875,17019,IL,3.794906835621443
Male,White,69,9,2020-02-24,61871,17019,IL,6.135861442261615
Female,Other,80,1,2019-12-30,61880,17019,IL,4.736190259478927
Male,Black,94,12,2020-03-16,61875,17019,IL,4.08986704569526
Male,White,16,6,2020-02-03,61873,17019,IL,3.0036468207444815
Male,Black,21,5,2020-01-27,61875,17019,IL,4.456820579635921
Female,Black,99,5,2020-01-27,61880,17019,IL,5.409523513483724
Female,White,100,3,2020-01-13,61871,17019,IL,4.214909563836295
Male,Black,80,3,2020-01-13,61873,17019,IL,4.066068768469575
Male,White,7,2,2020-01-06,61882,17039,IL,5.694662359939409
Male,White,53,6,2020-02-03,61872,17019,IL,2.6678334820570138
Male,Black,68,7,2020-02-10,61880,17019,IL,6.32539975477297
Female,Other,0,9,2020-02-24,61874,17019,IL,4.313343241357957
Male,Black,29,1,2019-12-30,61878,17019,IL,5.001914932606998
Male,Black,35,6,2020-02-03,61877,17019,IL,3.248133993219836
Female,White,53,11,2020-03-09,61873,17019,IL,4.450570729193975
Male,Other,70,11,2020-03-09,61875,17019,IL,5.30996270316782
Female,Other,73,5,2020-01-27,61877,17019,IL,8.318459912242403
Female,Black,85,11,2020-03-09,61877,17019,IL,3.17600491297268
Male,Other,76,6,2020-02-03,61876,17045,IL,4.726442894227017
Female,Other,100,1,2019-12-30,61871,17019,IL,5.670905310758636
Female,Black,70,12,2020-03-16,61882,17039,IL,5.286139287437788
Male,Black,17,12,2020-03-16,61873,17019,IL,4.125693111873706
Female,White,87,10,2020-03-02,61876,17045,IL,3.6500715238520964
Female,White,9,4,2020-01-20,61872,17019,IL,3.615350389849229
Male,Black,71,5,2020-01-27,61878,17019,IL,6.624592755670052
Female,Black,25,5,2020-01-27,61873,17019,IL,4.115596782536429
Male,Black,43,2,2020-01-06,61878,17019,IL,5.674765269503954
Male,White,22,6,2020-02-03,61874,17019,IL,2.8490204852015206
Female,Black,72,12,2020-03-16,61882,17039,IL,4.510658867257804
Male,Other,66,6,2020-02-03,61880,17019,IL,4.8183340759535485
Male,Other,80,4,2020-01-20,61878,17019,IL,5.712339931572993
Female,Black,1,6,2020-02-03,61871,17019,IL,3.587108067096567
Female,White,29,7,2020-02-10,61873,17019,IL,5.748087135469955
Female,White,90,4,2020-01-20,61874,17019,IL,3.0037048215723043
Male,Other,3,5,2020-01-27,61872,17019,IL,4.155576143079662
Male,White,84,1,2019-12-30,61872,17019,IL,3.7274060917091143
Male,Other,54,1,2019-12-30,61876,17045,IL,2.1628674035129336
Female,White,48,3,2020-01-13,61882,17039,IL,2.689508985936968
Male,Black,70,3,2020-01-13,61880,17019,IL,6.820828340152548
Male,White,51,5,2020-01-27,61877,17019,IL,4.498701521763867
Female,Other,6,5,2020-01-27,61880,17019,IL,5.276715789677595
Male,White,79,10,2020-03-02,61874,17019,IL,4.052945525680619
Male,White,11,1,2019-12-30,61875,17019,IL,4.193197829171248
Male,Other,39,12,2020-03-16,61882,17039,IL,5.052802306689513
Male,Black,17,8,2020-02-17,61882,17039,IL,3.9478296650476112
Female,Black,43,12,2020-03-16,61873,17019,IL,3.606338438422729
Male,Other,93,12,2020-03-16,61878,17019,IL,4.222683701830546
Female,Black,37,2,2020-01-06,61871,17019,IL,4.043174918206452
Female,Black,90,10,2020-03-02,61877,17019,IL,3.2647406646100516
Male,Other,53,7,2020-02-10,61875,17019,IL,4.621592797883975
Male,Black,21,2,2020-01-06,61878,17019,IL,3.7710329865255154
Male,Other,96,5,2020-01-27,61874,17019,IL,5.860215946164709
Female,Other,11,6,2020-02-03,61874,17019,IL,5.5756278862125
Male,Other,7,10,2020-03-02,61882,17039,IL,4.856268812294347
Male,Black,32,7,2020-02-10,61882,17039,IL,3.2537199474408056
Female,Other,70,6,2020-02-03,61878,17019,IL,8.466337907557172
Female,White,11,4,2020-01-20,61882,17039,IL,2.6514466333310183
Female,Other,26,12,2020-03-16,61876,17045,IL,3.3230700889939317
Male,Black,72,12,2020-03-16,61874,17019,IL,6.222134431477247
Female,Other,74,2,2020-01-06,61882,17039,IL,6.295733725645689
Male,White,29,7,2020-02-10,61877,17019,IL,3.25068118060519
Female,Black,52,9,2020-02-24,61875,17019,IL,4.004041296550781
Female,Black,73,12,2020-03-16,61877,17019,IL,5.996006315326339
Male,Black,54,1,2019-12-30,61873,17019,IL,5.7494792567916395
Male,White,11,1,2019-12-30,61878,17019,IL,3.5799103094457996
Female,Other,50,8,2020-02-17,61873,17019,IL,1.6940447867167725
Male,Other,59,9,2020-02-24,61872,17019,IL,5.378389920975426
Female,Other,33,5,2020-01-27,61873,17019,IL,3.836043936927018
Male,White,23,12,2020-03-16,61878,17019,IL,2.597090426719038
Male,Other,82,3,2020-01-13,61877,17019,IL,3.7222731909170204
Female,White,73,9,2020-02-24,61873,17019,IL,4.129384902675895
Female,Other,14,3,2020-01-13,61877,17019,IL,2.3933674855815816
Female,Other,68,2,2020-01-06,61874,17019,IL,4.854088139777048
Female,Other,68,12,2020-03-16,61880,17019,IL,5.492033622903235
Female,Other,82,7,2020-02-10,61880,17019,IL,5.9429207561610244
Male,White,43,3,2020-01-13,61877,17019,IL,3.2181095584008648
Female,Other,74,3,2020-01-13,61880,17019,IL,6.545330633125263
Male,Black,87,8,2020-02-17,61875,17019,IL,4.264929096395702
Male,Black,17,8,2020-02-17,61876,17045,IL,3.3455802158451817
Male,Black,98,8,2020-02-17,61875,17019,IL,5.76671684735799
Male,White,66,7,2020-02-10,61871,17019,IL,4.721491683009704
Female,Other,16,10,2020-03-02,61878,17019,IL,5.062226169051345
Male,Black,72,7,2020-02-10,61874,17019,IL,6.355949635081478
Male,Black,72,6,2020-02-03,61871,17019,IL,2.7755695424729487
Female,White,72,3,2020-01-13,61880,17019,IL,6.163550864588609
Male,White,99,3,2020-01-13,61878,17019,IL,3.9234079386725633
Male,Other,35,7,2020-02-10,61882,17039,IL,1.7814681070215896
Female,White,72,10,2020-03-02,61878,17019,IL,5.587782862096873
Female,White,40,8,2020-02-17,61876,17045,IL,2.8895780793399686
Male,Black,79,5,2020-01-27,61872,17019,IL,4.225598555554738
Female,Black,6,3,2020-01-13,61873,17019,IL,3.8357771115980297
Male,Black,24,3,2020-01-13,61873,17019,IL,3.905291188302877
Male,Black,23,3,2020-01-13,61875,17019,IL,4.589135316235104
Male,Other,51,7,2020-02-10,61871,17019,IL,2.975932097682473
Male,Other,56,3,2020-01-13,61874,17019,IL,4.489002441283928
Female,Black,3,3,2020-01-13,61882,17039,IL,3.559364467811131
Female,Black,98,8,2020-02-17,61874,17019,IL,5.0610737635822325
Female,Other,73,9,2020-02-24,61877,17019,IL,5.961747878547856
Female,White,95,4,2020-01-20,61880,17019,IL,4.391220364265835
Female,Other,25,9,2020-02-24,61872,17019,IL,4.436973406493299
Female,Black,25,11,2020-03-09,61871,17019,IL,4.657958878110139
Female,Other,97,4,2020-01-20,61882,17039,IL,4.744764078788191
Male,White,68,7,2020-02-10,61877,17019,IL,4.68714618795721
Male,Black,13,12,2020-03-16,61877,17019,IL,3.4587037189640197
Male,White,10,6,2020-02-03,61882,17039,IL,4.852452895565849
Female,Black,65,9,2020-02-24,61875,17019,IL,6.521508533322166
Female,Other,5,1,2019-12-30,61878,17019,IL,6.146465408198942
Male,White,13,1,2019-12-30,61875,17019,IL,3.110234493752313
Male,Other,10,2,2020-01-06,61878,17019,IL,4.41654038369472
Female,White,78,4,2020-01-20,61871,17019,IL,3.090023705872402
Male,White,26,7,2020-02-10,61874,17019,IL,3.717587951786132
Male,White,26,3,2020-01-13,61876,17045,IL,2.5554071904128612
Male,White,73,8,2020-02-17,61880,17019,IL,6.740087284377513
Female,Black,26,3,2020-01-13,61878,17019,IL,4.458269206260939
Female,Other,95,3,2020-01-13,61878,17019,IL,3.919216020446502
Male,Black,7,10,2020-03-02,61873,17019,IL,3.8437639135395782
Female,Other,14,5,2020-01-27,61876,17045,IL,5.573458494434062
Male,White,85,5,2020-01-27,61880,17019,IL,4.683247792560593
Female,Black,21,2,2020-01-06,61876,17045,IL,2.998204432146545
Male,Black,70,12,2020-03-16,61882,17039,IL,4.912318012279431
Female,White,91,4,2020-01-20,61880,17019,IL,6.349619074208921
Female,Other,70,5,2020-01-27,61872,17019,IL,6.737824653455318
Male,White,65,9,2020-02-24,61876,17045,IL,5.364430018040861
Male,Black,65,8,2020-02-17,61877,17019,IL,3.4408417854045252
Female,Black,46,6,2020-02-03,61880,17019,IL,3.0192276135400546
Female,Black,3,5,2020-01-27,61882,17039,IL,3.9225587689469084
Male,Other,0,11,2020-03-09,61876,17045,IL,4.129826009818818
Female,Other,74,8,2020-02-17,61878,17019,IL,7.835922938186601
Male,Black,40,12,2020-03-16,61878,17019,IL,3.9301738146795024
Female,White,84,12,2020-03-16,61871,17019,IL,5.41051775316748
Female,Black,5,11,2020-03-09,61878,17019,IL,5.548841205492408
Male,Other,71,12,2020-03-16,61878,17019,IL,7.603635355711907
Female,Other,9,9,2020-02-24,61877,17019,IL,3.0121929977430026
Male,White,66,4,2020-01-20,61877,17019,IL,5.236048073116423
Male,Other,36,2,2020-01-06,61874,17019,IL,3.845235313364616
Female,Black,24,3,2020-01-13,61875,17019,IL,4.48848306256949
Male,White,25,10,2020-03-02,61878,17019,IL,5.844280985726238
Female,Other,47,1,2019-12-30,61880,17019,IL,4.698072200694566
Female,Black,23,8,2020-02-17,61875,17019,IL,5.029351511679079
Male,Black,22,8,2020-02-17,61871,17019,IL,2.7410219815127164
Female,Other,85,10,2020-03-02,61872,17019,IL,3.6805068098536378
Male,Black,95,9,2020-02-24,61878,17019,IL,5.445514586283387
Male,White,29,9,2020-02-24,61872,17019,IL,5.168268767358527
Female,Other,72,3,2020-01-13,61875,17019,IL,6.868110549123581
Female,Other,52,6,2020-02-03,61871,17019,IL,5.600272093498379
Female,Other,31,10,2020-03-02,61876,17045,IL,5.719934575776557
Male,Other,80,5,2020-01-27,61875,17019,IL,3.444520294544299
Male,White,20,9,2020-02-24,61882,17039,IL,4.076596051962128
Male,Black,39,8,2020-02-17,61872,17019,IL,2.9614463651853913
Female,Black,53,1,2019-12-30,61877,17019,IL,2.182556374670874
Female,Other,68,6,2020-02-03,61871,17019,IL,6.7288897909367495
Female,Other,4,5,2020-01-27,61877,17019,IL,3.658772312821065
Male,White,2,12,2020-03-16,61882,17039,IL,1.6195636067140964
Female,Other,90,6,2020-02-03,61875,17019,IL,5.895992987884709
Male,Other,2,10,2020-03-02,61874,17019,IL,4.839087508060583
Male,White,10,4,2020-01-20,61871,17019,IL,5.069883056778085
Female,Black,7,9,2020-02-24,61877,17019,IL,1.2635780999092412
Female,Black,86,9,2020-02-24,61877,17019,IL,4.738928974350717
Male,Black,66,11,2020-03-09,61877,17019,IL,4.21297000874463
Male,Black,55,10,2020-03-02,61874,17019,IL,2.8366656042767513
Female,White,96,6,2020-02-03,61875,17019,IL,5.540425260980238
Female,Black,100,3,2020-01-13,61878,17019,IL,5.187601891339247
Male,White,27,5,2020-01-27,61875,17019,IL,4.227275629336099
Female,White,79,7,2020-02-10,61880,17019,IL,4.355975875345392
Female,Black,19,10,2020-03-02,61872,17019,IL,3.6623866692060383
Male,White,52,1,2019-12-30,61873,17019,IL,2.9997163006809138
Female,White,46,5,2020-01-27,61873,17019,IL,5.007278845501955
Female,Black,68,7,2020-02-10,61876,17045,IL,4.32461925717474
Female,Other,57,5,2020-01-27,61878,17019,IL,4.335995092465744
Female,Other,1,7,2020-02-10,61874,17019,IL,3.1333778098128207
Male,White,12,10,2020-03-02,61872,17019,IL,1.7180103100769823
Male,White,70,5,2020-01-27,61882,17039,IL,6.212931683322167
Male,Black,82,9,2020-02-24,61874,17019,IL,3.2222889231562464
Female,Other,45,6,2020-02-03,61872,17019,IL,4.326245766229187
Male,Black,59,9,2020-02-24,61874,17019,IL,4.533204309861029
Male,White,8,11,2020-03-09,61872,17019,IL,3.9202435318019933
Female,Other,5,11,2020-03-09,61873,17019,IL,3.360748949641283
Male,Other,95,9,2020-02-24,61882,17039,IL,4.014925486526273
Male,White,93,4,2020-01-20,61872,17019,IL,3.604525248058421
Male,White,64,1,2019-12-30,61873,17019,IL,2.986881594812412
Female,White,93,8,2020-02-17,61880,17019,IL,3.7498035307713984
Female,White,96,10,2020-03-02,61882,17039,IL,3.893107520732757
Female,White,74,5,2020-01-27,61871,17019,IL,6.11763935002318
Female,Other,73,2,2020-01-06,61875,17019,IL,8.000586977985229
Female,Other,20,2,2020-01-06,61882,17039,IL,2.614181716211432
Male,Black,58,8,2020-02-17,61873,17019,IL,2.7599258833651
Male,White,25,5,2020-01-27,61874,17019,IL,2.456543454339381
Female,Black,11,6,2020-02-03,61878,17019,IL,5.333159579566477
Female,White,5,5,2020-01-27,61874,17019,IL,2.700840967460015
Male,White,24,5,2020-01-27,61875,17019,IL,5.059991766516246
Female,White,99,3,2020-01-13,61874,17019,IL,4.15366617139207
Male,Other,72,4,2020-01-20,61882,17039,IL,5.402529297204708
Female,White,72,1,2019-12-30,61877,17019,IL,4.32995152789796
Male,Black,72,7,2020-02-10,61882,17039,IL,4.0229675613019005
