zip,sex,race,age,county,state,outcome
24065,female,black,0-17,51067,51,9.200529534084604
24065,male,other,65-74,51067,51,3.2453646350832868
24065,female,other,65-74,51067,51,5.995313250632446
24065,female,white,65-74,51067,51,6.656548790450035
24065,male,black,0-17,51067,51,5.744653316026205
24065,female,white,75+,51067,51,6.637460197512302
24065,male,white,75+,51067,51,6.699477645837156
24065,male,black,18-34,51067,51,1.3671309260813267
24065,female,other,0-17,51067,51,8.684244438209003
24065,female,other,0-17,51067,51,7.426894033505022
24065,female,black,18-34,51067,51,4.358272679789284
24065,male,white,0-17,51067,51,6.480102946607131
24065,male,white,65-74,51067,51,1.3085861032472317
24065,female,other,0-17,51067,51,7.860256652624233
24065,male,other,0-17,51067,51,7.119405101130395
24065,male,white,18-34,51067,51,2.1702858166879717
24065,male,white,0-17,51067,51,3.4643068485887367
24065,male,white,75+,51067,51,4.1355268796637334
24065,female,black,35-64,51067,51,6.417528386383424
24065,female,black,75+,51067,51,6.546762710661869
24065,male,other,18-34,51067,51,1.9476905697174924
24065,male,white,75+,51067,51,4.4470254918721155
24065,female,other,75+,51067,51,8.134100016072827
24065,female,white,0-17,51067,51,9.43629560509726
24065,male,white,65-74,51067,51,1.8199449855555536
24065,female,white,35-64,51067,51,9.104698461210107
24065,female,white,0-17,51067,51,6.339147839233753
24065,female,other,75+,51067,51,8.169241310591039
24065,female,white,18-34,51067,51,6.098183045006938
24065,female,black,18-34,51067,51,3.3043639738890636
24065,male,other,65-74,51067,51,3.1594686739906206
24065,female,white,0-17,51067,51,7.190234038238349
24065,male,white,75+,51067,51,3.44207405629946
24065,female,black,0-17,51067,51,7.643048457110813
24065,female,black,75+,51067,51,7.927089203969876
24065,male,white,18-34,51067,51,4.081616624416343
24065,female,white,75+,51067,51,5.3952864371331195
24065,male,black,0-17,51067,51,5.133253502670362
24065,female,black,75+,51067,51,5.375056675383577
24065,female,black,35-64,51067,51,7.29610200022312
24065,male,other,65-74,51067,51,4.370650600832504
24065,female,black,65-74,51067,51,3.219208539889368
24065,female,white,0-17,51067,51,8.144954544246808
24065,female,white,0-17,51067,51,9.000685319575553
24065,male,other,18-34,51067,51,4.894486826264578
24065,female,white,18-34,51067,51,8.215341977826727
24065,male,black,35-64,51067,51,6.120047348511602
24065,male,white,0-17,51067,51,3.212661654636943
24065,male,other,65-74,51067,51,1.3165317405675308
24065,male,other,0-17,51067,51,5.002578671365239
24065,female,other,75+,51067,51,8.778097643360073
24065,female,black,18-34,51067,51,4.406869603726582
24065,male,black,35-64,51067,51,5.19904245602124
24065,female,other,65-74,51067,51,4.762679950375049
24065,male,white,0-17,51067,51,5.533304818869986
24065,female,other,65-74,51067,51,4.591457248118084
24065,male,other,18-34,51067,51,3.868215368183298
24065,female,other,35-64,51067,51,9.821555057438925
24065,male,white,75+,51067,51,4.877473606391141
24065,male,white,18-34,51067,51,2.3046515470648834
24065,female,black,65-74,51067,51,4.284518477292
24065,male,white,0-17,51067,51,6.219300395481543
24065,female,black,65-74,51067,51,3.181555626033478
24065,male,other,35-64,51067,51,5.952549683070718
24065,male,other,35-64,51067,51,6.18758068833008
24065,male,black,65-74,51067,51,-0.6942924608894773
24065,female,other,35-64,51067,51,8.549880425837681
24065,female,white,65-74,51067,51,4.154102800066077
24065,female,black,18-34,51067,51,3.278931030143114
24065,male,black,18-34,51067,51,1.3360698538788882
24065,female,white,0-17,51067,51,7.553598181637928
24065,male,black,18-34,51067,51,0.44681116072979576
24065,male,white,65-74,51067,51,2.257884100880447
24065,female,white,75+,51067,51,7.158995017513336
24065,male,other,65-74,51067,51,2.1702140552783753
24065,female,black,75+,51067,51,7.4836153273604
24065,male,black,65-74,51067,51,0.7930387174774887
24065,female,other,75+,51067,51,7.534961706546724
24065,female,white,35-64,51067,51,8.225446018650542
24065,male,other,65-74,51067,51,2.311916324932424
24065,female,white,75+,51067,51,9.043405639765224
24065,female,black,35-64,51067,51,6.811970798642888
24065,female,black,35-64,51067,51,5.327303395946521
24065,male,white,0-17,51067,51,5.802523537878766
24065,male,black,65-74,51067,51,1.1505828017929147
24065,male,other,75+,51067,51,5.945765276843648
24065,female,white,18-34,51067,51,5.139604095138251
24065,male,black,35-64,51067,51,5.310577521373943
24065,female,black,65-74,51067,51,4.458530065351123
24065,male,black,75+,51067,51,2.5406750602541015
24065,male,black,75+,51067,51,6.05475980107538
24065,male,other,65-74,51067,51,2.8147544087077536
24065,male,black,65-74,51067,51,-0.1148205984149554
24065,female,black,75+,51067,51,6.319181992366759
24065,male,black,18-34,51067,51,1.39884668169897
24065,female,black,75+,51067,51,6.77586593457757
24065,female,white,35-64,51067,51,10.264478464899458
24065,male,black,75+,51067,51,4.242747154553991
24065,male,black,0-17,51067,51,4.946240899717312
24065,male,black,75+,51067,51,3.748321818534942
24065,male,white,0-17,51067,51,4.1786083195628185
24065,male,white,0-17,51067,51,6.7139540674881015
24065,male,other,75+,51067,51,5.652675288348499
24065,female,other,0-17,51067,51,8.80962151673052
24065,male,white,18-34,51067,51,4.9683713173397175
24065,male,other,35-64,51067,51,6.360451751076888
24065,male,other,65-74,51067,51,2.435424327715559
24065,male,white,65-74,51067,51,2.8205408088379365
24065,male,other,75+,51067,51,4.731089296346367
24065,female,black,35-64,51067,51,6.704770943842114
24065,male,white,0-17,51067,51,4.65405052977141
24065,male,black,18-34,51067,51,2.2089792097792196
24065,male,other,35-64,51067,51,8.38085552351274
24065,female,white,75+,51067,51,7.843724590578685
24065,female,black,65-74,51067,51,4.2419086836822775
24065,female,white,35-64,51067,51,8.632025175658631
24065,male,other,75+,51067,51,4.164558915421654
24065,male,white,0-17,51067,51,6.606321854946351
24065,male,white,18-34,51067,51,3.985957200594171
24065,male,other,65-74,51067,51,0.9679190788618062
24065,female,black,75+,51067,51,4.327198513351789
24065,male,other,18-34,51067,51,3.939475008744256
24065,male,black,75+,51067,51,3.861906567600133
24065,female,other,35-64,51067,51,8.248136093076509
24065,male,other,65-74,51067,51,2.8295365689328604
24065,male,other,0-17,51067,51,4.828420844539451
24065,female,black,75+,51067,51,6.475465472639801
24065,male,black,0-17,51067,51,4.829616517308992
24065,female,black,75+,51067,51,4.21370617858558
24065,female,other,18-34,51067,51,5.829164642591054
24065,female,other,65-74,51067,51,4.530809959399955
24065,male,black,0-17,51067,51,7.288305857449048
24065,male,other,65-74,51067,51,0.9699237469929828
24065,female,black,0-17,51067,51,7.159508763223116
24065,male,other,35-64,51067,51,5.2976028736893674
24065,female,other,18-34,51067,51,6.963548840259421
24065,female,other,75+,51067,51,8.393791531417362
24065,female,other,35-64,51067,51,7.996362375678382
24065,male,other,18-34,51067,51,1.870777193743304
24065,male,black,75+,51067,51,3.929454358854859
24065,male,black,18-34,51067,51,2.3316863911946872
24065,male,white,75+,51067,51,5.8405481544166475
24065,female,black,75+,51067,51,4.535690887586988
24065,male,black,18-34,51067,51,2.396061477622299
24065,female,black,0-17,51067,51,6.857852484092648
24065,female,white,35-64,51067,51,8.037207178448357
24065,male,other,35-64,51067,51,5.57610333569348
24065,male,other,35-64,51067,51,7.641222741489877
24065,female,black,35-64,51067,51,7.218567913889129
24065,female,black,65-74,51067,51,4.874121304586837
24065,male,black,75+,51067,51,3.494359151061105
24065,male,white,35-64,51067,51,5.769593665905383
24065,female,white,35-64,51067,51,9.515307042226157
24065,female,black,18-34,51067,51,3.329822608658105
24065,female,white,75+,51067,51,10.505895144440434
24065,male,other,0-17,51067,51,6.184413726901969
24065,female,white,65-74,51067,51,3.994198547142173
24065,male,black,18-34,51067,51,2.734116312379091
24065,female,black,0-17,51067,51,7.179175293676156
24065,male,other,18-34,51067,51,3.133904372869672
24065,female,black,75+,51067,51,5.809550374154072
24065,female,other,75+,51067,51,8.54887079726219
24065,male,other,0-17,51067,51,5.037753064842376
24065,female,white,18-34,51067,51,5.448113276313667
24065,male,other,65-74,51067,51,3.126119197479544
24065,female,other,18-34,51067,51,5.428166225756718
24065,male,other,65-74,51067,51,2.1471567452605664
24065,male,other,65-74,51067,51,2.3733638539136206
24065,male,black,18-34,51067,51,2.473937252083577
24065,male,black,75+,51067,51,4.462374249225725
24065,male,other,65-74,51067,51,2.126064064363866
24065,male,white,65-74,51067,51,1.905698989450887
24065,female,black,0-17,51067,51,5.976938425291272
24065,male,black,18-34,51067,51,3.5924153506060774
24065,female,white,35-64,51067,51,9.202453844359036
24065,male,black,75+,51067,51,3.893949773278605
24065,female,black,65-74,51067,51,4.73040327608779
24065,female,black,65-74,51067,51,3.752860730968158
24065,male,black,35-64,51067,51,4.583482054845857
24065,male,other,65-74,51067,51,1.852501327672004
24065,male,black,35-64,51067,51,3.5113911837820417
24065,male,white,75+,51067,51,6.50488183470656
24065,male,black,18-34,51067,51,1.982698013532593
24065,female,white,18-34,51067,51,6.314452546094994
24065,male,white,35-64,51067,51,6.687206596115509
24065,female,other,18-34,51067,51,4.44706240624374
24065,female,other,65-74,51067,51,4.570759337119421
24065,male,white,35-64,51067,51,6.0429077024634665
24065,female,black,0-17,51067,51,6.338849261326978
24065,female,black,18-34,51067,51,5.612452117441592
24065,female,white,75+,51067,51,7.267057389713012
24065,female,white,65-74,51067,51,3.9730175575863154
24065,male,white,65-74,51067,51,2.3146528062933185
24065,male,white,0-17,51067,51,5.219540443667779
24065,male,black,75+,51067,51,4.481266762860432
24065,female,white,35-64,51067,51,9.167803470339598
24065,female,white,18-34,51067,51,4.765257931218922
24065,male,other,75+,51067,51,5.114713609500763
24065,female,black,75+,51067,51,5.788691061388589
24065,male,black,18-34,51067,51,2.0628120986236107
24065,male,black,0-17,51067,51,0.5665933121108937
24065,female,white,35-64,51067,51,8.98800604093474
24065,male,black,65-74,51067,51,1.0177961244298044
24065,female,black,0-17,51067,51,6.330873303895277
24065,male,black,0-17,51067,51,2.062134107863395
24065,female,black,18-34,51067,51,2.711395610173554
24065,female,other,65-74,51067,51,3.868228914036504
24065,male,other,35-64,51067,51,6.741010036324661
24065,female,black,75+,51067,51,5.594415331665488
24065,female,black,0-17,51067,51,6.935652934039618
24065,female,black,18-34,51067,51,4.408749697160534
24065,female,other,18-34,51067,51,6.502685046040265
24065,male,black,0-17,51067,51,4.9749817330159285
24065,male,black,75+,51067,51,5.47366459970745
24065,male,white,35-64,51067,51,6.407834053645241
24065,female,other,35-64,51067,51,8.711705187188597
24065,female,black,0-17,51067,51,5.814593703569322
24065,female,other,35-64,51067,51,10.078941674320491
24065,female,white,0-17,51067,51,7.995671189426491
24065,female,white,65-74,51067,51,4.561371438646791
24065,male,white,18-34,51067,51,2.4481903480217806
24065,male,black,18-34,51067,51,1.8896412942502352
24065,male,white,65-74,51067,51,-0.2181979701950212
24065,male,black,0-17,51067,51,6.30908961305264
24065,female,white,75+,51067,51,7.874581071743646
24065,female,black,65-74,51067,51,2.918694722398362
24065,female,white,65-74,51067,51,3.350766611402625
24065,female,white,65-74,51067,51,5.03561905238254
24065,male,other,65-74,51067,51,3.112732260921333
24065,male,white,75+,51067,51,4.033541198553058
24065,female,black,35-64,51067,51,7.171949679819588
24065,female,other,18-34,51067,51,5.384513089634555
24065,male,white,18-34,51067,51,2.8317063466176005
24065,male,white,18-34,51067,51,3.993546721060928
24065,male,black,35-64,51067,51,5.839655980053679
24065,male,black,65-74,51067,51,0.604717688899057
24065,female,other,0-17,51067,51,8.996188665878952
24065,female,black,75+,51067,51,7.010375527452677
24065,male,white,35-64,51067,51,5.765748784189996
24065,female,other,35-64,51067,51,8.225188927444915
24065,male,white,65-74,51067,51,2.5680849055324617
24065,male,white,35-64,51067,51,5.053359508756284
24065,male,white,35-64,51067,51,7.349441980489397
24065,male,other,0-17,51067,51,6.145517204786205
24065,female,black,65-74,51067,51,2.2916077711116634
24065,male,black,65-74,51067,51,-0.6148300812597142
24065,male,white,65-74,51067,51,3.3058711468236623
24065,female,other,75+,51067,51,8.880894110233767
24065,female,white,35-64,51067,51,9.6737250558971
24065,female,black,18-34,51067,51,4.321529743900573
24065,male,white,35-64,51067,51,7.6809017013845455
24065,female,black,35-64,51067,51,7.299697836926568
24065,female,black,18-34,51067,51,5.130571687789091
24065,male,black,0-17,51067,51,3.41880069422564
24065,female,other,65-74,51067,51,3.721010827457353
24065,male,white,65-74,51067,51,3.210863027892741
24065,female,white,65-74,51067,51,5.602503066998235
24065,female,other,75+,51067,51,7.902623595494801
24065,female,white,65-74,51067,51,4.636760893790436
24065,female,white,0-17,51067,51,7.409590398824717
24065,female,white,65-74,51067,51,4.513144019503627
24065,male,white,35-64,51067,51,7.337398735012539
24065,male,white,35-64,51067,51,6.903096442066377
24065,male,other,18-34,51067,51,2.557633628747084
24065,female,other,75+,51067,51,8.763707020699256
24065,female,white,18-34,51067,51,4.569235420144254
24065,female,black,35-64,51067,51,7.62276714311586
24065,male,white,18-34,51067,51,1.7049270690093143
24065,female,other,65-74,51067,51,4.681785224120346
24065,female,other,18-34,51067,51,7.085615637296014
24065,female,black,35-64,51067,51,5.99475001317278
24065,male,black,35-64,51067,51,6.309418089515137
24065,female,other,35-64,51067,51,8.418582168509964
24065,female,other,65-74,51067,51,3.2993001791275853
24065,male,other,35-64,51067,51,6.518312945912583
24065,male,white,35-64,51067,51,6.0877361032766695
24065,male,other,65-74,51067,51,1.2808390747530274
24065,male,black,0-17,51067,51,5.515920882742798
24065,male,other,65-74,51067,51,2.5867189890131184
24065,female,other,75+,51067,51,10.31789744498254
24065,male,black,18-34,51067,51,3.774952996060815
24065,female,other,75+,51067,51,7.40545452976083
24065,male,white,0-17,51067,51,7.099932240161786
24065,female,white,18-34,51067,51,6.848585078190889
24065,male,black,65-74,51067,51,1.4201134778239848
24065,female,black,18-34,51067,51,2.424241427873978
24065,male,other,18-34,51067,51,2.7196831653121425
24065,male,black,65-74,51067,51,1.9548045841227712
24065,female,white,18-34,51067,51,4.170385204703298
24065,female,white,75+,51067,51,7.27018332985445
24065,male,black,0-17,51067,51,3.2804935503543966
24065,male,black,18-34,51067,51,1.075731370167929
24065,female,white,0-17,51067,51,8.851048696817218
24065,male,white,75+,51067,51,3.8792160349468223
24065,female,other,18-34,51067,51,5.509939859298844
24065,female,black,35-64,51067,51,9.014735686705512
24065,male,black,35-64,51067,51,6.0272956067782975
24065,male,other,0-17,51067,51,5.4045434157255015
24065,female,white,18-34,51067,51,6.38620852935595
24065,male,other,18-34,51067,51,3.934251590168579
24065,female,black,35-64,51067,51,6.474541994374529
24065,male,black,75+,51067,51,3.2516962026571656
24065,female,white,0-17,51067,51,7.527204367204288
24065,female,white,18-34,51067,51,5.912695522973256
24065,female,white,65-74,51067,51,5.789557870459906
24065,male,black,0-17,51067,51,4.044114178587046
24065,male,black,75+,51067,51,4.136588721598323
24065,male,black,0-17,51067,51,5.418310248988451
