zip,county,male_white_0-17,male_white_18-34,male_white_35-64,male_white_65-74,male_white_75+,male_black_0-17,male_black_18-34,male_black_35-64,male_black_65-74,male_black_75+,male_other_0-17,male_other_18-34,male_other_35-64,male_other_65-74,male_other_75+,female_white_0-17,female_white_18-34,female_white_35-64,female_white_65-74,female_white_75+,female_black_0-17,female_black_18-34,female_black_35-64,female_black_65-74,female_black_75+,female_other_0-17,female_other_18-34,female_other_35-64,female_other_65-74,female_other_75+
22846,51165,1046,741,1765,768,503,89,86,79,0,3,84,75,182,0,43,1094,959,2141,761,704,113,19,88,0,8,130,96,113,47,20
22847,51171,818,848,1605,797,414,0,20,54,6,0,118,75,112,16,0,840,612,1883,582,482,3,0,54,29,6,38,33,119,6,20
22848,51165,527,804,646,209,135,42,20,77,0,0,0,0,15,0,0,370,576,788,171,197,0,34,44,0,0,20,26,0,13,0
22849,51139,1134,1074,2024,686,403,11,57,42,20,0,115,28,302,8,0,1174,970,2294,631,535,28,21,81,13,11,126,74,167,0,10
22850,51165,1454,920,2318,624,321,36,31,44,0,0,207,25,47,7,0,1443,1005,2154,490,444,15,63,10,0,0,103,43,134,39,0
22851,51139,1789,1430,3249,907,543,0,13,32,0,0,101,110,183,17,0,1614,1236,3045,1006,653,3,0,23,0,0,208,81,70,58,10
22853,51165,1869,2002,4205,1181,912,15,26,68,0,0,78,156,139,0,0,1825,1655,3774,1397,1036,26,7,66,29,6,59,81,157,43,20
22901,51003,4163,4693,8886,2810,2023,446,655,882,252,139,1377,602,826,83,85,3698,5662,9639,3320,2717,533,703,1004,377,97,940,911,1150,139,107
22902,51540,3887,5435,8945,2072,1331,721,1043,1500,334,77,883,687,1018,77,14,4045,5363,8603,2501,1655,1064,1390,1555,373,234,949,601,1254,118,53
22903,51540,5378,10598,10412,2620,1493,903,1419,1474,395,123,1176,2759,1196,96,47,4855,11067,10632,3026,2082,1088,2108,1655,465,223,1199,3019,1525,147,48
22904,51003,1465,4805,2737,830,662,4,507,75,38,7,291,1653,261,46,33,1113,4715,2965,992,621,39,586,28,35,0,222,1952,252,64,30
22905,51540,277,566,506,195,70,0,63,0,25,0,16,162,32,0,0,175,1067,579,229,65,12,100,8,18,0,29,229,33,0,0
22906,51540,196,108,608,186,111,13,98,110,11,16,177,7,31,7,0,389,255,647,208,176,2,53,73,13,10,33,20,38,10,0
22908,51540,112,3271,260,77,37,4,389,21,13,0,119,1289,126,30,0,110,2883,88,34,25,20,437,11,3,0,33,1497,68,16,0
22909,51003,150,242,222,153,135,2,107,101,0,0,9,148,25,0,0,21,309,247,275,375,101,0,250,0,0,0,56,0,0,0
22911,51003,2339,1644,4268,1567,1051,211,265,465,82,7,797,246,399,172,2,2573,1878,4748,1843,1355,259,80,470,52,49,541,161,546,70,15
22920,51125,1296,944,2962,952,646,175,50,463,63,41,59,86,74,55,0,1479,942,3001,1286,649,258,198,371,44,231,75,19,125,47,0
22922,51125,1164,1197,2408,951,311,198,198,365,185,62,97,30,123,0,0,932,1027,2608,973,538,181,176,451,241,154,61,18,175,20,0
22923,51079,2315,1681,3979,1251,762,140,156,363,156,20,487,166,338,40,2,2557,1963,4453,1463,647,179,316,263,133,45,553,115,410,47,81
22924,51003,407,289,937,166,87,28,19,50,0,0,17,12,29,0,0,416,299,874,281,84,65,14,41,0,0,13,9,0,1,0
22931,51003,1226,707,2495,617,294,175,45,363,36,47,69,37,83,10,14,1287,631,2595,764,450,272,196,362,41,215,42,16,148,4,16
22932,51003,1803,760,3519,920,499,63,112,107,1,48,326,61,143,26,0,1824,1201,3712,1133,601,74,17,69,0,0,198,48,167,1,0
22935,51079,570,586,1755,708,261,10,165,140,22,33,273,65,158,19,0,682,531,2007,658,464,9,42,14,0,0,468,40,103,30,0
22936,51003,1726,1079,3655,1103,607,184,112,200,8,40,519,67,195,23,2,2199,1564,3770,1122,547,121,118,134,39,29,351,92,249,25,30
22937,51003,1014,1033,2441,859,241,265,124,454,101,60,51,143,119,0,0,1020,830,2606,744,458,284,369,408,43,215,43,17,118,64,0
22938,51125,1521,1237,3200,1361,709,332,149,649,155,54,121,101,124,24,0,1334,1222,3458,1456,884,374,348,692,177,333,62,28,100,21,0
22939,51015,1286,1308,3115,1061,696,95,175,75,21,77,229,226,47,0,0,1362,1883,3265,1340,1122,174,22,138,170,52,153,185,237,3,9
22940,51003,570,586,1755,708,261,10,165,140,22,33,273,65,158,19,0,682,531,2007,658,464,9,42,14,0,0,468,40,103,30,0
22942,51109,2055,1873,4421,1355,759,191,416,677,224,29,415,253,330,16,0,1884,1952,4703,1334,754,265,457,580,155,141,227,76,316,27,13
22943,51003,407,289,937,166,87,28,19,50,0,0,17,12,29,0,0,416,299,874,281,84,65,14,41,0,0,13,9,0,1,0
22945,51003,810,307,1307,357,346,0,5,34,0,0,128,2,60,10,27,579,184,1636,523,301,0,4,0,0,0,75,31,61,39,0
22946,51003,390,258,793,252,129,147,26,295,22,41,0,13,17,0,0,428,228,930,288,205,193,182,284,24,215,0,7,61,3,0
22947,51003,1428,1068,2821,1037,720,165,189,427,181,14,103,109,173,36,17,1262,1189,3608,986,598,71,412,413,112,108,211,84,360,42,0
22948,51113,746,611,1335,486,107,68,76,53,83,16,84,74,123,6,53,616,702,1467,333,279,0,8,133,71,80,103,87,67,6,0
22949,51125,382,442,1044,490,171,67,101,182,50,13,79,27,79,0,0,324,410,1170,449,314,145,97,335,121,102,0,18,13,7,0
22952,51015,1173,1106,2763,935,537,171,70,417,90,27,414,51,109,37,35,1555,1159,2917,1198,898,204,173,508,149,75,202,53,184,46,64
22957,51137,339,357,629,116,81,55,285,113,13,2,8,80,66,2,0,107,280,497,183,108,175,72,176,17,31,40,16,54,2,3
22958,51125,505,322,1437,779,456,67,72,257,70,13,121,67,65,24,0,647,481,1563,831,533,5,99,245,134,75,62,21,39,18,0
22959,51003,1404,1130,3559,1005,368,175,126,455,73,66,120,167,185,10,14,1727,940,3699,994,608,327,316,459,41,215,85,26,205,65,16
22960,51137,2641,2509,5227,1769,847,300,616,777,141,60,566,291,457,8,53,2465,2705,5511,1495,1177,370,282,895,207,224,302,294,253,36,3
22963,51065,1949,1765,4071,1296,857,431,414,614,107,123,570,110,291,46,40,1924,2138,4705,1508,1030,300,650,949,249,70,242,163,417,44,5
22964,51125,202,137,658,379,85,67,67,152,29,13,79,6,37,0,0,217,190,777,338,263,5,97,199,121,59,0,18,13,7,0
22965,51079,490,318,953,120,84,52,0,0,7,0,46,0,21,0,0,496,510,692,102,58,6,73,22,0,29,71,16,0,0,0
22967,51125,902,767,2350,1011,509,80,150,356,142,62,97,51,109,55,0,1187,790,2424,1137,656,5,111,288,229,111,79,21,239,63,0
22968,51079,2618,2109,4565,1397,861,191,180,542,120,20,558,253,436,52,2,2733,2255,5141,1787,902,188,363,274,146,48,922,196,528,77,81
22969,51125,836,610,1377,471,167,265,43,362,64,41,0,13,17,0,0,580,521,1502,514,300,229,249,311,43,215,0,7,61,3,0
22971,51125,626,657,970,330,124,118,51,97,63,0,0,21,42,0,0,259,513,965,337,146,176,67,163,19,43,0,0,0,0,0
22972,51137,1099,1067,1812,619,314,245,293,380,83,36,215,30,114,0,7,972,1091,2088,702,603,167,202,426,111,153,105,245,115,7,0
22973,51079,1370,1195,2836,890,474,106,73,269,33,0,151,89,166,26,0,1392,1168,2697,910,671,28,158,101,21,32,460,108,167,30,0
22974,51065,1396,1107,2923,990,670,320,259,605,137,99,193,120,147,52,17,1130,1202,3649,1038,610,134,472,659,251,159,253,129,361,74,0
22976,51125,202,137,658,379,85,67,67,152,29,13,79,6,37,0,0,217,190,777,338,263,5,97,199,121,59,0,18,13,7,0
22980,51820,4599,3756,8665,2089,1934,477,255,800,92,89,885,432,306,7,35,4281,4133,8992,2757,2446,398,319,676,65,140,610,714,524,19,111
22987,51003,209,149,962,392,180,0,92,2,0,33,212,6,87,0,0,435,213,1082,345,238,9,3,0,0,0,99,1,0,0,0
22989,51113,256,267,593,172,59,0,0,0,0,0,40,74,71,6,46,210,301,718,153,82,0,8,103,0,10,81,0,10,6,0
23001,51073,314,400,718,332,132,0,15,32,0,0,43,8,10,0,11,302,315,1035,316,123,21,17,6,0,0,40,36,41,11,7
23002,51007,1381,1093,2517,808,423,732,531,1066,256,228,35,15,234,10,6,1386,1075,2758,820,624,497,416,1202,341,254,190,42,107,0,0
23003,51073,382,433,893,332,90,172,85,129,21,12,12,18,40,0,0,415,383,1014,374,85,134,11,185,30,7,40,34,53,0,0
23004,51029,337,262,780,283,163,254,348,528,160,84,12,11,62,15,0,277,319,906,297,158,284,216,512,140,150,259,63,36,5,1
23005,51085,4026,3773,7670,2050,1045,485,583,778,258,118,457,419,457,68,52,4146,3259,7951,1876,1293,447,450,1055,208,256,615,611,680,113,47
23009,51101,1363,1000,1911,460,108,144,60,301,150,30,44,88,27,31,0,906,1068,1921,441,210,271,105,393,112,97,20,26,58,20,8
23011,51127,159,582,689,155,48,144,138,284,65,42,23,48,85,0,0,449,310,588,129,11,82,31,178,0,187,3,20,40,12,0
23015,51085,1826,1286,3558,1242,581,252,285,484,270,59,549,202,207,0,0,2125,1624,3160,858,560,122,214,447,183,36,340,385,384,39,6
23018,51073,314,400,718,332,132,0,15,32,0,0,43,8,10,0,11,302,315,1035,316,123,21,17,6,0,0,40,36,41,11,7
23021,51115,92,162,403,170,155,12,4,73,0,0,0,0,0,0,0,76,50,368,149,208,0,42,39,22,6,0,3,49,0,1
23022,51065,899,680,1836,584,313,220,248,303,64,109,188,33,42,30,0,604,719,1849,538,430,132,255,416,182,51,95,61,85,32,5
23023,51097,371,414,1029,462,218,164,114,369,35,19,55,21,79,0,10,515,453,1132,389,231,33,169,331,145,67,196,59,158,0,0
23024,51109,2231,1926,5467,1652,764,260,179,559,305,142,566,220,330,9,10,2447,2276,5328,1631,931,150,233,597,243,97,247,116,385,60,1
23025,51115,92,162,403,170,155,12,4,73,0,0,0,0,0,0,0,76,50,368,149,208,0,42,39,22,6,0,3,49,0,1
23027,51049,115,211,407,102,118,179,123,154,0,21,29,0,0,0,0,148,163,409,163,174,80,37,327,123,16,0,0,9,0,0
23030,51036,559,499,1144,537,217,243,257,875,420,137,162,76,178,34,29,391,433,1425,375,200,225,239,863,280,238,34,65,189,40,45
23031,51119,215,257,592,222,246,55,71,119,43,14,51,2,4,0,3,153,228,506,280,252,29,11,106,24,74,0,12,27,15,0
23032,51119,315,362,779,303,320,79,147,286,43,22,51,2,16,8,16,298,324,811,374,308,49,95,178,24,89,27,16,27,15,8
23035,51115,113,207,457,194,26,0,0,0,0,0,74,7,5,1,0,216,99,493,203,87,0,0,0,0,100,0,0,9,0,0
23038,51075,710,719,2093,656,372,482,340,523,88,125,179,13,25,30,0,636,598,2037,636,520,227,137,790,305,133,77,84,99,82,0
23039,51075,367,355,894,306,165,51,55,147,44,6,9,136,38,0,0,287,382,924,264,110,27,97,137,51,24,38,0,11,0,0
23040,51049,892,1159,2554,698,416,488,1022,1695,272,297,332,202,154,23,0,769,827,2004,637,538,482,339,1314,466,247,224,70,90,16,0
23043,51119,123,134,379,337,145,0,3,62,0,0,111,36,90,0,0,119,120,443,274,235,0,11,0,22,0,65,11,64,10,0
23045,51115,329,122,315,121,177,89,51,22,47,0,0,0,0,0,0,147,77,312,151,142,0,0,281,4,4,0,0,0,57,0
23047,51085,1082,900,2760,813,237,104,122,340,180,107,267,91,107,0,12,1295,1253,2852,722,398,156,204,298,216,188,118,78,176,25,13
23050,51115,495,640,1350,526,116,172,85,129,21,12,86,25,45,1,0,631,482,1507,577,172,134,11,185,30,107,40,34,62,0,0
23055,51065,899,680,1836,584,313,220,248,303,64,109,188,33,42,30,0,604,719,1849,538,430,132,255,416,182,51,95,61,85,32,5
23056,51115,92,162,403,170,155,12,4,73,0,0,0,0,0,0,0,76,50,368,149,208,0,42,39,22,6,0,3,49,0,1
23058,51087,356,74,557,117,0,11,0,42,41,0,340,169,429,0,52,302,169,525,32,0,12,0,106,103,0,311,123,339,77,0
23059,51087,5207,3602,10906,2328,1235,1103,897,2072,337,556,2852,1324,3547,346,160,6092,4184,10697,3234,1932,775,1328,2660,640,610,2160,1449,3562,524,169
23060,51087,3810,3612,7051,1544,790,1198,1076,1674,316,208,2185,1849,2501,284,105,2975,3244,7704,1992,1374,1035,1900,2650,643,291,1689,1582,2147,284,93
23061,51073,2472,2126,5385,1314,885,269,375,484,85,116,324,226,360,111,8,2279,2239,4914,1394,1176,336,236,493,78,132,161,216,454,57,0
23062,51073,625,403,904,246,71,21,13,73,121,0,0,28,0,44,0,519,397,1164,281,176,12,20,151,147,59,53,51,17,0,0
23063,51075,826,497,1631,345,234,235,199,745,151,28,237,52,33,0,0,748,548,1822,371,224,167,122,531,131,171,102,86,97,50,0
23064,51115,76,50,260,138,125,0,3,0,0,0,25,11,34,0,0,122,288,295,144,121,0,0,0,0,0,25,0,8,0,0
23065,51075,1972,1590,4548,1141,684,332,257,970,344,105,369,218,173,9,10,1749,1594,4544,1274,758,252,173,861,268,212,289,94,209,65,0
23066,51115,76,50,260,138,125,0,3,0,0,0,25,11,34,0,0,122,288,295,144,121,0,0,0,0,0,25,0,8,0,0
23067,51075,272,218,801,197,119,145,98,143,70,19,51,0,4,0,0,247,194,729,189,148,71,2,177,35,66,15,28,58,50,0
23068,51115,113,207,457,194,26,0,0,0,0,0,74,7,5,1,0,216,99,493,203,87,0,0,0,0,100,0,0,9,0,0
23069,51085,2740,2045,4921,1116,507,475,337,802,270,140,134,226,125,47,17,2176,2276,4924,1336,615,500,392,916,277,230,260,218,174,25,21
23070,51119,123,134,379,337,145,0,3,62,0,0,111,36,90,0,0,119,120,443,274,235,0,11,0,22,0,65,11,64,10,0
23071,51119,545,542,1321,684,508,56,147,204,107,136,162,38,94,0,3,439,471,1341,747,581,35,72,186,75,192,65,38,91,25,0
23072,51073,2283,1721,3802,1077,600,90,67,332,144,63,316,107,283,63,19,2023,1686,4182,1130,908,45,136,243,160,101,191,208,297,54,7
23075,51087,185,361,1073,429,547,1558,1117,1803,324,40,96,143,256,60,0,327,570,1218,346,341,2097,1162,2612,423,115,45,252,71,105,0
23076,51115,189,257,717,332,151,0,3,0,0,0,99,18,39,1,0,338,387,788,347,208,0,0,0,0,100,25,0,17,0,0
23079,51119,100,105,187,81,74,24,76,167,0,8,0,0,12,8,13,145,96,305,94,56,20,84,72,0,15,27,4,0,0,8
23081,51095,510,329,849,292,104,0,0,14,56,0,16,72,101,0,0,544,433,905,198,189,10,14,0,37,7,49,37,39,0,24
23083,51007,1764,1674,3675,978,466,405,1182,1509,305,245,37,29,252,10,7,1815,1354,3065,898,695,447,502,991,469,295,93,23,55,9,1
23084,51065,731,731,2048,671,293,326,255,655,153,110,232,50,85,30,0,743,711,2127,595,407,171,111,655,290,170,185,102,108,82,13
23085,51097,212,219,491,169,119,136,52,272,35,19,55,7,28,0,10,298,185,462,200,127,33,153,191,137,67,59,13,47,0,0
23086,51101,1555,1188,2270,557,137,166,258,402,161,67,102,96,63,44,12,1088,1195,2341,521,237,282,190,598,160,115,38,69,105,33,16
23089,51127,1503,1207,3062,863,360,271,460,540,124,44,211,143,460,0,11,1572,1218,3170,750,264,337,254,630,123,232,186,112,273,34,72
23090,51199,282,215,659,246,189,0,0,52,11,14,39,11,81,0,10,197,305,604,335,425,47,12,64,43,10,19,6,67,62,7
23091,51097,357,418,1009,326,186,181,65,461,107,56,238,7,46,83,10,359,309,976,328,206,36,153,316,166,90,88,24,89,0,0
23092,51119,422,408,942,347,363,56,144,142,107,136,51,2,4,0,3,320,351,898,473,346,35,61,186,53,192,0,27,27,15,0
23093,51109,3055,2977,6968,2247,1084,777,729,1538,526,162,803,337,465,56,17,2800,3007,7654,2188,1264,483,843,1856,633,386,685,377,588,125,29
23102,51075,2235,1722,5010,1155,670,229,227,1049,187,130,556,281,222,80,10,1904,2139,5347,1491,769,159,321,786,253,194,172,123,238,53,1
23103,51075,850,983,2337,1103,588,114,56,246,133,36,93,274,129,11,22,814,1003,2547,1114,606,33,242,221,104,46,46,60,85,0,21
23105,51007,297,477,947,261,160,145,177,254,87,112,0,0,1,0,0,408,422,1059,317,201,114,157,360,148,100,0,0,0,0,0
23106,51101,506,417,818,246,47,144,0,151,62,30,44,67,27,0,0,376,435,802,171,63,237,11,184,55,45,20,26,21,7,8
23108,51097,145,199,518,157,67,45,13,189,72,37,183,0,18,83,0,61,124,514,128,79,3,0,125,29,23,29,11,42,0,0
23109,51115,610,541,1435,623,483,101,58,95,47,0,99,18,39,1,0,561,514,1468,647,558,0,42,320,26,110,25,3,66,57,1
23110,51097,145,199,518,157,67,45,13,189,72,37,183,0,18,83,0,61,124,514,128,79,3,0,125,29,23,29,11,42,0,0
23111,51085,4590,3902,7845,2289,1339,370,520,939,212,76,752,313,433,64,5,3662,3694,8268,2572,2142,322,235,956,201,123,633,406,664,97,41
23112,51041,9174,6026,16375,3332,2246,2523,1422,2659,279,185,2584,1086,1826,258,37,9367,6793,16748,3880,2404,1621,1453,3124,392,243,2441,949,1924,209,232
23113,51041,6525,3701,12294,3179,1985,635,353,1281,205,82,1011,630,1078,117,101,6999,4140,12422,4092,2883,424,406,1377,432,313,1299,628,1267,263,167
23114,51041,3326,1790,5147,1298,708,756,216,883,76,32,884,357,816,65,57,3463,2239,5860,1575,1222,398,281,815,166,177,1091,274,764,120,126
23115,51057,174,113,383,91,91,179,216,291,175,16,37,3,31,15,0,142,153,276,171,86,170,142,350,215,115,12,0,27,0,0
23116,51085,5351,3850,9795,2225,1578,1229,1288,1881,365,103,480,290,454,64,57,4883,3619,9845,2545,2137,788,963,1886,395,200,668,468,695,52,55
23117,51109,2594,2233,5687,1996,993,511,318,797,240,121,586,210,431,20,10,2262,2330,5630,1838,1022,274,281,963,229,90,364,157,400,124,1
23119,51115,405,172,575,259,302,89,54,22,47,0,25,11,34,0,0,269,365,607,295,263,0,0,281,4,4,25,0,8,57,0
23120,51041,4668,2599,7185,1258,656,634,304,936,91,96,1166,450,843,108,14,4262,2526,8048,1360,588,669,435,1064,191,65,1108,302,1008,34,50
23123,51029,237,285,771,177,204,319,412,435,63,85,41,2,12,0,0,191,231,775,240,250,311,162,576,231,82,162,63,20,0,0
23124,51127,2243,2154,4420,1382,490,257,438,804,203,59,262,211,355,51,11,1973,1846,4399,1264,535,216,125,615,120,279,199,161,426,40,24
23125,51115,92,162,403,170,155,12,4,73,0,0,0,0,0,0,0,76,50,368,149,208,0,42,39,22,6,0,3,49,0,1
23126,51097,212,219,491,169,119,136,52,272,35,19,55,7,28,0,10,298,185,462,200,127,33,153,191,137,67,59,13,47,0,0
23127,51095,714,682,1348,580,358,174,131,401,50,15,82,58,101,12,0,775,797,1421,544,476,257,171,474,54,42,218,78,113,51,16
23128,51073,587,802,1753,696,271,184,89,202,21,12,86,25,45,1,0,707,532,1875,726,380,134,53,224,52,113,40,37,111,0,1
23129,51075,717,607,1805,523,325,74,73,169,67,17,113,155,107,71,0,663,601,1732,622,243,42,105,194,74,30,66,40,76,20,1
23130,51115,421,284,718,291,332,101,55,95,47,0,0,0,0,0,0,223,127,680,300,350,0,42,320,26,10,0,3,49,57,1
23131,51073,700,583,984,149,169,0,0,8,0,9,233,46,252,0,0,626,512,915,262,178,0,99,10,0,5,62,121,153,11,0
23138,51115,421,284,718,291,332,101,55,95,47,0,0,0,0,0,0,223,127,680,300,350,0,42,320,26,10,0,3,49,57,1
23139,51145,2812,2573,6782,1793,1011,341,757,1056,249,133,179,272,440,40,4,2413,2265,6788,1768,1155,222,89,1000,433,180,220,172,179,59,0
23140,51127,2010,1512,3795,1215,539,316,506,1031,392,144,321,231,406,85,40,1543,1605,3970,1219,616,337,326,1040,368,266,155,206,510,61,69
23141,51127,978,1078,2061,661,235,52,167,199,130,15,112,85,92,51,0,805,1012,2053,749,410,88,94,264,102,51,69,101,180,19,0
23146,51085,1305,1304,3588,1069,506,171,111,405,128,80,331,346,255,82,22,1265,1579,3717,1332,632,61,332,330,186,111,66,87,230,45,22
23147,51036,30,88,165,77,15,35,19,214,93,32,74,8,36,0,0,14,29,157,65,15,44,67,170,111,84,2,8,29,12,0
23148,51097,386,332,874,260,210,315,268,563,210,35,92,10,59,15,10,440,338,738,371,213,203,295,541,352,182,71,13,74,0,0
23149,51119,1071,1246,3070,834,645,101,350,382,216,173,255,139,52,165,3,735,1022,2738,873,677,191,142,486,115,227,49,60,177,15,0
23150,51087,885,1337,2538,912,559,1339,755,1562,301,103,179,212,416,20,63,914,1096,2955,777,793,1681,1276,2580,333,193,117,185,165,17,129
23153,51075,826,453,1556,325,234,235,98,626,148,28,237,43,24,0,0,748,464,1596,361,219,167,17,417,117,171,102,83,88,50,0
23154,51073,242,136,702,153,183,28,58,77,4,41,18,0,17,10,0,308,335,591,215,230,37,45,47,2,71,3,39,54,14,0
23156,51097,145,199,518,157,67,45,13,189,72,37,183,0,18,83,0,61,124,514,128,79,3,0,125,29,23,29,11,42,0,0
23160,51075,126,234,578,94,11,119,428,696,65,18,13,38,185,0,0,42,108,267,18,10,0,105,124,46,8,0,3,9,0,0
23161,51097,212,219,491,169,119,136,52,272,35,19,55,7,28,0,10,298,185,462,200,127,33,153,191,137,67,59,13,47,0,0
23162,51085,336,168,503,90,136,0,0,69,10,0,12,12,7,0,5,266,311,490,197,68,0,0,16,0,0,31,90,6,5,0
23163,51115,92,162,403,170,155,12,4,73,0,0,0,0,0,0,0,76,50,368,149,208,0,42,39,22,6,0,3,49,0,1
23168,51095,1586,1373,3380,1350,523,471,344,660,118,40,226,126,349,12,0,1684,1403,3407,1223,770,466,570,884,183,87,378,130,264,92,64
23169,51119,207,151,350,125,117,1,73,23,64,122,0,0,0,0,0,167,123,392,193,94,6,50,80,29,118,0,15,0,0,0
23170,51109,232,335,442,194,0,31,55,62,0,0,71,7,56,0,0,154,216,588,187,54,27,128,73,0,0,110,0,24,0,0
23173,51087,599,791,1065,412,190,0,248,27,0,0,59,277,79,9,4,486,1096,1134,348,206,10,217,2,0,0,150,257,88,27,0
23175,51119,315,362,779,303,320,79,147,286,43,22,51,2,16,8,16,298,324,811,374,308,49,95,178,24,89,27,16,27,15,8
23176,51119,330,285,729,462,262,1,76,85,64,122,111,36,90,0,0,286,243,835,467,329,6,61,80,51,118,65,26,64,10,0
23177,51097,404,407,850,266,148,158,250,373,46,56,113,15,64,13,22,480,312,882,280,154,44,238,396,185,85,77,56,94,13,8
23178,51073,242,136,702,153,183,28,58,77,4,41,18,0,17,10,0,308,335,591,215,230,37,45,47,2,71,3,39,54,14,0
23180,51119,100,105,187,81,74,24,76,167,0,8,0,0,12,8,13,145,96,305,94,56,20,84,72,0,15,27,4,0,0,8
23181,51101,666,1194,2092,487,346,251,363,674,162,116,442,152,202,96,12,1050,818,1999,543,324,102,156,512,102,249,66,113,212,25,8
23183,51073,700,583,984,149,169,0,0,8,0,9,233,46,252,0,0,626,512,915,262,178,0,99,10,0,5,62,121,153,11,0
23184,51073,625,403,904,246,71,21,13,73,121,0,0,28,0,44,0,519,397,1164,281,176,12,20,151,147,59,53,51,17,0,0
23185,51199,4763,5868,8939,3454,2755,1051,1005,2035,454,243,1159,1234,1258,58,41,3746,6129,9657,3829,3483,893,1074,1987,453,480,1005,1571,1211,203,162
23186,51830,188,1482,543,186,66,106,257,185,41,12,12,373,5,4,0,167,1563,610,329,126,82,215,139,43,94,16,682,11,0,1
23187,51830,188,1482,543,186,66,106,257,185,41,12,12,373,5,4,0,167,1563,610,329,126,82,215,139,43,94,16,682,11,0,1
23188,51095,4821,5286,9803,3939,2916,783,779,1549,398,243,853,1029,961,44,10,4487,5223,10304,4801,3594,862,1030,1802,569,353,1074,1102,856,271,221
23190,51073,242,136,702,153,183,28,58,77,4,41,18,0,17,10,0,308,335,591,215,230,37,45,47,2,71,3,39,54,14,0
23192,51085,1743,1448,4363,1221,542,88,71,300,215,127,409,110,174,80,10,1842,1770,4374,1238,794,36,104,336,140,86,107,82,255,53,1
23218,51760,0,359,314,119,0,0,117,97,0,0,0,160,10,0,0,0,289,262,20,0,0,123,42,24,0,0,106,9,0,0
23219,51760,253,4073,2082,232,1,1905,2968,1804,573,181,111,860,274,53,0,154,3239,1240,79,40,1872,3201,2253,514,245,247,1240,287,2,0
23220,51760,789,8067,4454,837,314,1243,2972,1759,692,199,279,1581,583,99,15,1000,8723,3696,748,227,1421,3776,2184,840,471,250,1681,481,61,56
23221,51760,1016,2777,3139,672,409,18,40,128,82,20,224,275,313,20,0,1092,3414,3407,759,661,63,139,239,98,73,205,195,193,32,12
23222,51760,785,1590,1907,541,132,4963,4355,5473,1593,550,367,591,405,44,0,609,1665,2004,680,176,5514,5267,7810,1789,1191,350,716,516,68,87
23223,51760,550,3030,2927,884,550,6702,5913,8877,2195,952,536,767,646,98,27,758,3427,2593,649,442,6529,6627,12456,2444,1341,682,1056,565,153,41
23224,51760,2477,3737,4495,732,501,4769,4825,8914,1520,743,1717,1154,1638,181,65,2265,3220,3507,1165,608,4532,5605,9448,2565,1152,1892,1558,1574,122,188
23225,51760,3119,3824,6165,1467,634,3433,3536,4541,1079,327,875,869,1080,216,157,2516,4026,5860,1962,1217,2803,3494,6336,1859,672,1062,984,1161,151,115
23226,51760,2614,2714,5051,1239,910,107,321,144,6,17,281,450,461,19,11,2295,3213,5312,1400,1266,47,385,218,3,33,410,509,456,75,84
23227,51087,1149,2811,4367,859,818,2998,2753,4155,1096,565,823,1201,1064,125,19,1230,2963,4630,1713,1630,2347,3356,5012,1511,1080,705,819,1080,298,93
23228,51087,2697,3608,6354,1433,918,1716,1903,2211,547,294,1271,1301,2017,285,31,2303,3573,6881,1771,1973,771,2116,2784,803,836,1475,900,1629,178,56
23229,51087,3607,3644,6678,1853,1092,495,522,667,39,11,1251,1049,920,100,43,3834,4015,7080,2162,1928,450,743,481,82,102,1162,1201,1128,212,137
23230,51760,1698,3982,5052,891,676,312,542,725,253,105,306,756,693,75,8,1540,4467,4877,1224,1197,215,610,769,233,443,288,690,538,99,91
23231,51087,1017,1629,3431,1395,458,2827,2599,5518,1360,574,378,568,626,63,57,968,1618,3442,1160,586,3066,3541,7800,1665,1001,339,499,378,112,162
23232,51760,55,173,173,4,0,81,498,318,206,58,17,143,58,0,0,13,316,84,14,3,83,628,291,137,29,16,155,0,0,0
23233,51087,5068,3807,8436,2102,1240,1237,974,1144,158,96,2108,1995,2269,220,124,3989,3906,9195,2721,2390,916,1273,1932,327,212,2013,2128,2167,230,219
