zip,fips,county,state,state_name
24520,51083,Halifax County,VA,Virginia
24521,51009,Amherst County,VA,Virginia
24522,51011,Appomattox County,VA,Virginia
24523,51019,Bedford County,VA,Virginia
24526,51019,Bedford County,VA,Virginia
24527,51143,Pittsylvania County,VA,Virginia
24528,51031,Campbell County,VA,Virginia
24529,51117,Mecklenburg County,VA,Virginia
24530,51089,Henry County,VA,Virginia
24531,51143,Pittsylvania County,VA,Virginia
24533,51009,Amherst County,VA,Virginia
24534,51083,Halifax County,VA,Virginia
24535,51083,Halifax County,VA,Virginia
24536,51019,Bedford County,VA,Virginia
24538,51031,Campbell County,VA,Virginia
24539,51083,Halifax County,VA,Virginia
24540,51143,Pittsylvania County,VA,Virginia
24541,51590,Danville city,VA,Virginia
24549,51143,Pittsylvania County,VA,Virginia
24550,51031,Campbell County,VA,Virginia
24551,51019,Bedford County,VA,Virginia
24553,51009,Amherst County,VA,Virginia
24554,51031,Campbell County,VA,Virginia
24555,51163,Rockbridge County,VA,Virginia
24556,51019,Bedford County,VA,Virginia
24557,51143,Pittsylvania County,VA,Virginia
24558,51083,Halifax County,VA,Virginia
24562,51003,Albemarle County,VA,Virginia
24563,51143,Pittsylvania County,VA,Virginia
24565,51143,Pittsylvania County,VA,Virginia
24566,51143,Pittsylvania County,VA,Virginia
24569,51031,Campbell County,VA,Virginia
24570,51019,Bedford County,VA,Virginia
24571,51019,Bedford County,VA,Virginia
24572,51009,Amherst County,VA,Virginia
24574,51009,Amherst County,VA,Virginia
24576,51031,Campbell County,VA,Virginia
24577,51083,Halifax County,VA,Virginia
24578,51163,Rockbridge County,VA,Virginia
24579,51163,Rockbridge County,VA,Virginia
24580,51117,Mecklenburg County,VA,Virginia
24581,51125,Nelson County,VA,Virginia
24586,51143,Pittsylvania County,VA,Virginia
24588,51031,Campbell County,VA,Virginia
24589,51083,Halifax County,VA,Virginia
24590,51003,Albemarle County,VA,Virginia
24592,51083,Halifax County,VA,Virginia
24593,51011,Appomattox County,VA,Virginia
24594,51143,Pittsylvania County,VA,Virginia
24595,51009,Amherst County,VA,Virginia
24597,51083,Halifax County,VA,Virginia
24598,51083,Halifax County,VA,Virginia
24599,51029,Buckingham County,VA,Virginia
24601,51185,Tazewell County,VA,Virginia
24602,51185,Tazewell County,VA,Virginia
24603,51027,Buchanan County,VA,Virginia
24604,51185,Tazewell County,VA,Virginia
24605,51185,Tazewell County,VA,Virginia
24606,51185,Tazewell County,VA,Virginia
24607,51051,Dickenson County,VA,Virginia
24608,51185,Tazewell County,VA,Virginia
24609,51185,Tazewell County,VA,Virginia
24612,51185,Tazewell County,VA,Virginia
24613,51185,Tazewell County,VA,Virginia
24614,51027,Buchanan County,VA,Virginia
24619,51185,Tazewell County,VA,Virginia
24620,51027,Buchanan County,VA,Virginia
24622,51185,Tazewell County,VA,Virginia
24624,51027,Buchanan County,VA,Virginia
24627,51027,Buchanan County,VA,Virginia
24628,51027,Buchanan County,VA,Virginia
24630,51185,Tazewell County,VA,Virginia
24631,51027,Buchanan County,VA,Virginia
24634,51027,Buchanan County,VA,Virginia
24635,51185,Tazewell County,VA,Virginia
24637,51185,Tazewell County,VA,Virginia
24639,51027,Buchanan County,VA,Virginia
24640,51185,Tazewell County,VA,Virginia
24641,51185,Tazewell County,VA,Virginia
24646,51027,Buchanan County,VA,Virginia
24647,51185,Tazewell County,VA,Virginia
24649,51027,Buchanan County,VA,Virginia
24651,51185,Tazewell County,VA,Virginia
24656,51027,Buchanan County,VA,Virginia
24657,51027,Buchanan County,VA,Virginia
24658,51027,Buchanan County,VA,Virginia
24701,54055,Mercer County,WV,West Virginia
24712,54055,Mercer County,WV,West Virginia
24714,54055,Mercer County,WV,West Virginia
24715,54055,Mercer County,WV,West Virginia
24716,54109,Wyoming County,WV,West Virginia
24719,54109,Wyoming County,WV,West Virginia
24724,54055,Mercer County,WV,West Virginia
24726,54109,Wyoming County,WV,West Virginia
24729,54055,Mercer County,WV,West Virginia
24731,54055,Mercer County,WV,West Virginia
24732,54055,Mercer County,WV,West Virginia
24733,54055,Mercer County,WV,West Virginia
24736,54055,Mercer County,WV,West Virginia
24737,54055,Mercer County,WV,West Virginia
24738,54055,Mercer County,WV,West Virginia
24739,54055,Mercer County,WV,West Virginia
24740,54055,Mercer County,WV,West Virginia
24747,54055,Mercer County,WV,West Virginia
24801,54047,McDowell County,WV,West Virginia
24808,54047,McDowell County,WV,West Virginia
24811,54047,McDowell County,WV,West Virginia
24813,54047,McDowell County,WV,West Virginia
24815,54047,McDowell County,WV,West Virginia
24816,54047,McDowell County,WV,West Virginia
24817,54047,McDowell County,WV,West Virginia
24818,54109,Wyoming County,WV,West Virginia
24822,54109,Wyoming County,WV,West Virginia
24823,54109,Wyoming County,WV,West Virginia
24826,54047,McDowell County,WV,West Virginia
24827,54109,Wyoming County,WV,West Virginia
24828,54109,Wyoming County,WV,West Virginia
24829,54047,McDowell County,WV,West Virginia
24830,54047,McDowell County,WV,West Virginia
24831,54047,McDowell County,WV,West Virginia
24834,54109,Wyoming County,WV,West Virginia
24836,54047,McDowell County,WV,West Virginia
24839,54109,Wyoming County,WV,West Virginia
24843,54047,McDowell County,WV,West Virginia
24844,54047,McDowell County,WV,West Virginia
24845,54109,Wyoming County,WV,West Virginia
24846,54047,McDowell County,WV,West Virginia
24847,54109,Wyoming County,WV,West Virginia
24848,54047,McDowell County,WV,West Virginia
24849,54109,Wyoming County,WV,West Virginia
24850,54047,McDowell County,WV,West Virginia
24851,54059,Mingo County,WV,West Virginia
24853,54047,McDowell County,WV,West Virginia
24854,54109,Wyoming County,WV,West Virginia
24855,54047,McDowell County,WV,West Virginia
24857,54109,Wyoming County,WV,West Virginia
24860,54109,Wyoming County,WV,West Virginia
24861,54047,McDowell County,WV,West Virginia
24862,54047,McDowell County,WV,West Virginia
24866,54047,McDowell County,WV,West Virginia
24867,54109,Wyoming County,WV,West Virginia
24868,54047,McDowell County,WV,West Virginia
24869,54109,Wyoming County,WV,West Virginia
24870,54109,Wyoming County,WV,West Virginia
24871,54047,McDowell County,WV,West Virginia
24872,54047,McDowell County,WV,West Virginia
24873,54047,McDowell County,WV,West Virginia
24874,54109,Wyoming County,WV,West Virginia
24878,54047,McDowell County,WV,West Virginia
24879,54047,McDowell County,WV,West Virginia
24880,54109,Wyoming County,WV,West Virginia
24881,54047,McDowell County,WV,West Virginia
24882,54109,Wyoming County,WV,West Virginia
24884,54047,McDowell County,WV,West Virginia
24887,54047,McDowell County,WV,West Virginia
24888,54047,McDowell County,WV,West Virginia
24892,54047,McDowell County,WV,West Virginia
24894,54047,McDowell County,WV,West Virginia
24895,54047,McDowell County,WV,West Virginia
24898,54109,Wyoming County,WV,West Virginia
24901,54025,Greenbrier County,WV,West Virginia
24910,54025,Greenbrier County,WV,West Virginia
24915,54075,Pocahontas County,WV,West Virginia
24916,54025,Greenbrier County,WV,West Virginia
24918,54063,Monroe County,WV,West Virginia
24920,54075,Pocahontas County,WV,West Virginia
24924,54075,Pocahontas County,WV,West Virginia
24925,54025,Greenbrier County,WV,West Virginia
24927,54075,Pocahontas County,WV,West Virginia
24931,54025,Greenbrier County,WV,West Virginia
24934,54075,Pocahontas County,WV,West Virginia
24935,54089,Summers County,WV,West Virginia
24938,54025,Greenbrier County,WV,West Virginia
24941,54063,Monroe County,WV,West Virginia
24943,54025,Greenbrier County,WV,West Virginia
24944,54075,Pocahontas County,WV,West Virginia
24945,54063,Monroe County,WV,West Virginia
24946,54075,Pocahontas County,WV,West Virginia
24951,54063,Monroe County,WV,West Virginia
24954,54075,Pocahontas County,WV,West Virginia
24957,54025,Greenbrier County,WV,West Virginia
24962,54089,Summers County,WV,West Virginia
24963,54063,Monroe County,WV,West Virginia
24966,54025,Greenbrier County,WV,West Virginia
24970,54025,Greenbrier County,WV,West Virginia
24974,54063,Monroe County,WV,West Virginia
24976,54063,Monroe County,WV,West Virginia
24977,54025,Greenbrier County,WV,West Virginia
24981,54063,Monroe County,WV,West Virginia
24983,54063,Monroe County,WV,West Virginia
24984,54063,Monroe County,WV,West Virginia
24985,54063,Monroe County,WV,West Virginia
24986,54025,Greenbrier County,WV,West Virginia
24991,54025,Greenbrier County,WV,West Virginia
24993,54063,Monroe County,WV,West Virginia
25002,54019,Fayette County,WV,West Virginia
25003,54039,Kanawha County,WV,West Virginia
25005,54087,Roane County,WV,West Virginia
25007,54081,Raleigh County,WV,West Virginia
25008,54081,Raleigh County,WV,West Virginia
25009,54005,Boone County,WV,West Virginia
25011,54079,Putnam County,WV,West Virginia
25015,54039,Kanawha County,WV,West Virginia
25019,54015,Clay County,WV,West Virginia
25021,54005,Boone County,WV,West Virginia
25022,54045,Logan County,WV,West Virginia
25024,54005,Boone County,WV,West Virginia
25025,54039,Kanawha County,WV,West Virginia
25026,54039,Kanawha County,WV,West Virginia
25028,54005,Boone County,WV,West Virginia
25030,54015,Clay County,WV,West Virginia
25031,54019,Fayette County,WV,West Virginia
25033,54079,Putnam County,WV,West Virginia
25035,54039,Kanawha County,WV,West Virginia
25036,54019,Fayette County,WV,West Virginia
25039,54039,Kanawha County,WV,West Virginia
25040,54019,Fayette County,WV,West Virginia
25043,54015,Clay County,WV,West Virginia
25044,54081,Raleigh County,WV,West Virginia
25045,54039,Kanawha County,WV,West Virginia
25047,54005,Boone County,WV,West Virginia
25048,54081,Raleigh County,WV,West Virginia
25049,54005,Boone County,WV,West Virginia
25051,54005,Boone County,WV,West Virginia
25053,54005,Boone County,WV,West Virginia
25054,54039,Kanawha County,WV,West Virginia
25059,54015,Clay County,WV,West Virginia
25060,54081,Raleigh County,WV,West Virginia
25061,54039,Kanawha County,WV,West Virginia
25062,54081,Raleigh County,WV,West Virginia
25063,54007,Braxton County,WV,West Virginia
25064,54039,Kanawha County,WV,West Virginia
25067,54039,Kanawha County,WV,West Virginia
25070,54079,Putnam County,WV,West Virginia
25071,54039,Kanawha County,WV,West Virginia
25075,54039,Kanawha County,WV,West Virginia
25076,54045,Logan County,WV,West Virginia
25079,54039,Kanawha County,WV,West Virginia
25081,54005,Boone County,WV,West Virginia
25082,54053,Mason County,WV,West Virginia
25083,54019,Fayette County,WV,West Virginia
25085,54019,Fayette County,WV,West Virginia
25086,54039,Kanawha County,WV,West Virginia
25088,54015,Clay County,WV,West Virginia
25090,54019,Fayette County,WV,West Virginia
25093,54005,Boone County,WV,West Virginia
25102,54039,Kanawha County,WV,West Virginia
25103,54039,Kanawha County,WV,West Virginia
25106,54053,Mason County,WV,West Virginia
25107,54039,Kanawha County,WV,West Virginia
25108,54005,Boone County,WV,West Virginia
25109,54079,Putnam County,WV,West Virginia
25110,54039,Kanawha County,WV,West Virginia
25111,54015,Clay County,WV,West Virginia
25112,54039,Kanawha County,WV,West Virginia
25113,54015,Clay County,WV,West Virginia
25114,54005,Boone County,WV,West Virginia
25115,54019,Fayette County,WV,West Virginia
25118,54019,Fayette County,WV,West Virginia
25119,54019,Fayette County,WV,West Virginia
25121,54045,Logan County,WV,West Virginia
25123,54053,Mason County,WV,West Virginia
25124,54079,Putnam County,WV,West Virginia
25125,54015,Clay County,WV,West Virginia
25126,54039,Kanawha County,WV,West Virginia
25130,54005,Boone County,WV,West Virginia
25132,54039,Kanawha County,WV,West Virginia
25133,54015,Clay County,WV,West Virginia
25134,54039,Kanawha County,WV,West Virginia
25136,54019,Fayette County,WV,West Virginia
25139,54019,Fayette County,WV,West Virginia
25140,54081,Raleigh County,WV,West Virginia
25141,54013,Calhoun County,WV,West Virginia
25142,54005,Boone County,WV,West Virginia
25143,54039,Kanawha County,WV,West Virginia
25148,54005,Boone County,WV,West Virginia
25149,54005,Boone County,WV,West Virginia
25154,54005,Boone County,WV,West Virginia
25156,54039,Kanawha County,WV,West Virginia
25159,54079,Putnam County,WV,West Virginia
25160,54039,Kanawha County,WV,West Virginia
25161,54019,Fayette County,WV,West Virginia
25162,54039,Kanawha County,WV,West Virginia
25164,54015,Clay County,WV,West Virginia
25165,54005,Boone County,WV,West Virginia
25168,54079,Putnam County,WV,West Virginia
25169,54005,Boone County,WV,West Virginia
25173,54019,Fayette County,WV,West Virginia
25174,54081,Raleigh County,WV,West Virginia
25177,54039,Kanawha County,WV,West Virginia
25180,54081,Raleigh County,WV,West Virginia
25181,54005,Boone County,WV,West Virginia
25183,54045,Logan County,WV,West Virginia
25185,54019,Fayette County,WV,West Virginia
25186,54019,Fayette County,WV,West Virginia
25187,54053,Mason County,WV,West Virginia
25193,54005,Boone County,WV,West Virginia
25201,54039,Kanawha County,WV,West Virginia
25202,54039,Kanawha County,WV,West Virginia
25203,54005,Boone County,WV,West Virginia
25204,54005,Boone County,WV,West Virginia
25205,54005,Boone County,WV,West Virginia
25206,54005,Boone County,WV,West Virginia
25208,54005,Boone County,WV,West Virginia
25209,54005,Boone County,WV,West Virginia
25211,54015,Clay County,WV,West Virginia
25213,54079,Putnam County,WV,West Virginia
25214,54005,Boone County,WV,West Virginia
25231,54035,Jackson County,WV,West Virginia
25234,54013,Calhoun County,WV,West Virginia
25235,54013,Calhoun County,WV,West Virginia
25239,54035,Jackson County,WV,West Virginia
25241,54035,Jackson County,WV,West Virginia
25243,54087,Roane County,WV,West Virginia
25244,54087,Roane County,WV,West Virginia
25245,54035,Jackson County,WV,West Virginia
25247,54053,Mason County,WV,West Virginia
25248,54039,Kanawha County,WV,West Virginia
25251,54087,Roane County,WV,West Virginia
25252,54035,Jackson County,WV,West Virginia
25253,54053,Mason County,WV,West Virginia
25259,54087,Roane County,WV,West Virginia
25260,54053,Mason County,WV,West Virginia
25261,54013,Calhoun County,WV,West Virginia
25262,54035,Jackson County,WV,West Virginia
25264,54053,Mason County,WV,West Virginia
25265,54053,Mason County,WV,West Virginia
25266,54013,Calhoun County,WV,West Virginia
25267,54021,Gilmer County,WV,West Virginia
25268,54013,Calhoun County,WV,West Virginia
25270,54087,Roane County,WV,West Virginia
25271,54035,Jackson County,WV,West Virginia
25275,54035,Jackson County,WV,West Virginia
25276,54087,Roane County,WV,West Virginia
25285,54015,Clay County,WV,West Virginia
25286,54087,Roane County,WV,West Virginia
25287,54053,Mason County,WV,West Virginia
25301,54039,Kanawha County,WV,West Virginia
25302,54039,Kanawha County,WV,West Virginia
25303,54039,Kanawha County,WV,West Virginia
25304,54039,Kanawha County,WV,West Virginia
25305,54039,Kanawha County,WV,West Virginia
25306,54039,Kanawha County,WV,West Virginia
25309,54039,Kanawha County,WV,West Virginia
25311,54039,Kanawha County,WV,West Virginia
25312,54039,Kanawha County,WV,West Virginia
25313,54039,Kanawha County,WV,West Virginia
25314,54039,Kanawha County,WV,West Virginia
25315,54039,Kanawha County,WV,West Virginia
25317,54039,Kanawha County,WV,West Virginia
25320,54039,Kanawha County,WV,West Virginia
25321,54039,Kanawha County,WV,West Virginia
25322,54039,Kanawha County,WV,West Virginia
25323,54039,Kanawha County,WV,West Virginia
25324,54039,Kanawha County,WV,West Virginia
25325,54039,Kanawha County,WV,West Virginia
25326,54039,Kanawha County,WV,West Virginia
25327,54039,Kanawha County,WV,West Virginia
25328,54039,Kanawha County,WV,West Virginia
25329,54039,Kanawha County,WV,West Virginia
25330,54039,Kanawha County,WV,West Virginia
25331,54039,Kanawha County,WV,West Virginia
25332,54039,Kanawha County,WV,West Virginia
25333,54039,Kanawha County,WV,West Virginia
25334,54039,Kanawha County,WV,West Virginia
25335,54039,Kanawha County,WV,West Virginia
25336,54039,Kanawha County,WV,West Virginia
25337,54039,Kanawha County,WV,West Virginia
25338,54039,Kanawha County,WV,West Virginia
25339,54039,Kanawha County,WV,West Virginia
25356,54039,Kanawha County,WV,West Virginia
25361,54039,Kanawha County,WV,West Virginia
25362,54039,Kanawha County,WV,West Virginia
25364,54039,Kanawha County,WV,West Virginia
25387,54039,Kanawha County,WV,West Virginia
25389,54039,Kanawha County,WV,West Virginia
25396,54039,Kanawha County,WV,West Virginia
25401,54003,Berkeley County,WV,West Virginia
25402,54003,Berkeley County,WV,West Virginia
25403,54003,Berkeley County,WV,West Virginia
25404,54003,Berkeley County,WV,West Virginia
25405,54003,Berkeley County,WV,West Virginia
25411,54065,Morgan County,WV,West Virginia
25413,54003,Berkeley County,WV,West Virginia
25414,54037,Jefferson County,WV,West Virginia
25419,54003,Berkeley County,WV,West Virginia
25420,54003,Berkeley County,WV,West Virginia
25421,54003,Berkeley County,WV,West Virginia
25422,54065,Morgan County,WV,West Virginia
25423,54037,Jefferson County,WV,West Virginia
25425,54037,Jefferson County,WV,West Virginia
25427,54003,Berkeley County,WV,West Virginia
25428,54003,Berkeley County,WV,West Virginia
25430,54037,Jefferson County,WV,West Virginia
25431,54027,Hampshire County,WV,West Virginia
25432,54037,Jefferson County,WV,West Virginia
25434,54027,Hampshire County,WV,West Virginia
25437,54027,Hampshire County,WV,West Virginia
25438,54037,Jefferson County,WV,West Virginia
25441,54037,Jefferson County,WV,West Virginia
25442,54037,Jefferson County,WV,West Virginia
25443,54037,Jefferson County,WV,West Virginia
25444,54027,Hampshire County,WV,West Virginia
25446,54037,Jefferson County,WV,West Virginia
25501,54043,Lincoln County,WV,West Virginia
25502,54053,Mason County,WV,West Virginia
25503,54053,Mason County,WV,West Virginia
25504,54011,Cabell County,WV,West Virginia
25505,54045,Logan County,WV,West Virginia
25506,54043,Lincoln County,WV,West Virginia
25507,54099,Wayne County,WV,West Virginia
25508,54045,Logan County,WV,West Virginia
25510,54079,Putnam County,WV,West Virginia
25511,54099,Wayne County,WV,West Virginia
